,index,M_Call_Name,M_Call_Arg,Receiver_var,File_Name_x,MethodName,M_Call_Arg_len,Swap_arg_listing,MethodClass,M_D_Name,M_D_Arg,File_Name_y,Class_name,M_D_Arg_len,File_Name_without_extension
292,292,"admin,site,register","Category ; <class 'str'>, CategoryAdmin ; <class 'str'>",,D:\Testing\johnboxall\snapboard\snapboard\admin.py,register,2, CategoryAdmin ; <class 'str'> Category ; <class 'str'>,admin,register,"'f', 'lock'",D:\Testing\jsocol\django-cronjobs\cronjobs\__init__.py,,2.0,__init__
293,293,"admin,site,register","Category ; <class 'str'>, CategoryAdmin ; <class 'str'>",,D:\Testing\johnboxall\snapboard\snapboard\admin.py,register,2, CategoryAdmin ; <class 'str'> Category ; <class 'str'>,admin,register,"'self', 'name', 'check', 'simplifier'",D:\Testing\kdart\pycopia\WWW\pycopia\WWW\json.py,JSONEncoder,4.0,json
294,294,"admin,site,register","Category ; <class 'str'>, CategoryAdmin ; <class 'str'>",,D:\Testing\johnboxall\snapboard\snapboard\admin.py,register,2, CategoryAdmin ; <class 'str'> Category ; <class 'str'>,admin,register,"'self', 'name', 'decoder'",D:\Testing\kdart\pycopia\WWW\pycopia\WWW\json.py,JSONObjectDecoder,3.0,json
295,295,"admin,site,register","Category ; <class 'str'>, CategoryAdmin ; <class 'str'>",,D:\Testing\johnboxall\snapboard\snapboard\admin.py,register,2, CategoryAdmin ; <class 'str'> Category ; <class 'str'>,admin,register,"'klass', 'command'",D:\Testing\kennethreitz\legit\legit\cli.py,Command,2.0,cli
296,296,"admin,site,register","Category ; <class 'str'>, CategoryAdmin ; <class 'str'>",,D:\Testing\johnboxall\snapboard\snapboard\admin.py,register,2, CategoryAdmin ; <class 'str'> Category ; <class 'str'>,admin,register,'self',D:\Testing\kfdm\gntp\gntp\notifier.py,GrowlNotifier,1.0,notifier
297,297,"admin,site,register","Category ; <class 'str'>, CategoryAdmin ; <class 'str'>",,D:\Testing\johnboxall\snapboard\snapboard\admin.py,register,2, CategoryAdmin ; <class 'str'> Category ; <class 'str'>,admin,register,'name',D:\Testing\Kitware\minerva\server\libs\carmen\resolver.py,,1.0,resolver
298,298,"admin,site,register","Category ; <class 'str'>, CategoryAdmin ; <class 'str'>",,D:\Testing\johnboxall\snapboard\snapboard\admin.py,register,2, CategoryAdmin ; <class 'str'> Category ; <class 'str'>,admin,register,'defcls',D:\Testing\kivy\kivy\kivy\core\image\__init__.py,ImageLoader,1.0,__init__
299,299,"admin,site,register","Category ; <class 'str'>, CategoryAdmin ; <class 'str'>",,D:\Testing\johnboxall\snapboard\snapboard\admin.py,register,2, CategoryAdmin ; <class 'str'> Category ; <class 'str'>,admin,register,"'name', 'classname'",D:\Testing\kivy\kivy\kivy\input\factory.py,MotionEventFactory,2.0,factory
300,300,"admin,site,register","Category ; <class 'str'>, CategoryAdmin ; <class 'str'>",,D:\Testing\johnboxall\snapboard\snapboard\admin.py,register,2, CategoryAdmin ; <class 'str'> Category ; <class 'str'>,admin,register,"'category', 'limit', 'timeout'",D:\Testing\kivy\kivy\kivy\cache.py,Cache,3.0,cache
301,301,"admin,site,register","Category ; <class 'str'>, CategoryAdmin ; <class 'str'>",,D:\Testing\johnboxall\snapboard\snapboard\admin.py,register,2, CategoryAdmin ; <class 'str'> Category ; <class 'str'>,admin,register,"'self', 'registry_name', 'value', 'object'",D:\Testing\kivy\python-for-android\pythonforandroid\bootstraps\pygame\build\buildlib\argparse.py,_ActionsContainer,4.0,argparse
302,302,"admin,site,register","Category ; <class 'str'>, CategoryAdmin ; <class 'str'>",,D:\Testing\johnboxall\snapboard\snapboard\admin.py,register,2, CategoryAdmin ; <class 'str'> Category ; <class 'str'>,admin,register,"'self', 'registry_name', 'value', 'object'",D:\Testing\kleientertainment\ds_mod_tools\pkg\win32\Python27\Lib\argparse.py,_ActionsContainer,4.0,argparse
303,303,"admin,site,register","Category ; <class 'str'>, CategoryAdmin ; <class 'str'>",,D:\Testing\johnboxall\snapboard\snapboard\admin.py,register,2, CategoryAdmin ; <class 'str'> Category ; <class 'str'>,admin,register,"'self', 'app'",D:\Testing\klen\Flask-Foundation\base\auth\utils.py,UserManager,2.0,utils
304,304,"admin,site,register","Category ; <class 'str'>, CategoryAdmin ; <class 'str'>",,D:\Testing\johnboxall\snapboard\snapboard\admin.py,register,2, CategoryAdmin ; <class 'str'> Category ; <class 'str'>,admin,register,"'self', 'field_type', 'impl'",D:\Testing\kmmbvnr\django-any\django_any\functions.py,ExtensionMethod,3.0,functions
305,305,"admin,site,register","Category ; <class 'str'>, CategoryAdmin ; <class 'str'>",,D:\Testing\johnboxall\snapboard\snapboard\admin.py,register,2, CategoryAdmin ; <class 'str'> Category ; <class 'str'>,admin,register,"'username', 'password'",D:\Testing\kootenpv\yagmail\yagmail\yagmail.py,,2.0,yagmail
306,306,"admin,site,register","Category ; <class 'str'>, CategoryAdmin ; <class 'str'>",,D:\Testing\johnboxall\snapboard\snapboard\admin.py,register,2, CategoryAdmin ; <class 'str'> Category ; <class 'str'>,admin,register,"'context', 'request'",D:\Testing\Kotti\Kotti\kotti\views\login.py,,2.0,login
307,307,"admin,site,register","Category ; <class 'str'>, CategoryAdmin ; <class 'str'>",,D:\Testing\johnboxall\snapboard\snapboard\admin.py,register,2, CategoryAdmin ; <class 'str'> Category ; <class 'str'>,admin,register,"'self', 'context', 'name', 'obj'",D:\Testing\Kotti\Kotti\kotti\events.py,subscribe,4.0,events
308,308,"admin,site,register","Category ; <class 'str'>, CategoryAdmin ; <class 'str'>",,D:\Testing\johnboxall\snapboard\snapboard\admin.py,register,2, CategoryAdmin ; <class 'str'> Category ; <class 'str'>,admin,register,,D:\Testing\kura\pelican-githubprojects\pelican_githubprojects\github.py,,1.0,github
309,309,"admin,site,register","Category ; <class 'str'>, CategoryAdmin ; <class 'str'>",,D:\Testing\johnboxall\snapboard\snapboard\admin.py,register,2, CategoryAdmin ; <class 'str'> Category ; <class 'str'>,admin,register,'self',D:\Testing\kuri65536\python-for-android\python-modules\twisted\twisted\test\test_sip.py,RegistrationTestCase,1.0,test_sip
310,310,"admin,site,register","Category ; <class 'str'>, CategoryAdmin ; <class 'str'>",,D:\Testing\johnboxall\snapboard\snapboard\admin.py,register,2, CategoryAdmin ; <class 'str'> Category ; <class 'str'>,admin,register,'app',D:\Testing\kylewm\redwind\redwind\plugins\instagram.py,,1.0,instagram
311,311,"admin,site,register","Category ; <class 'str'>, CategoryAdmin ; <class 'str'>",,D:\Testing\johnboxall\snapboard\snapboard\admin.py,register,2, CategoryAdmin ; <class 'str'> Category ; <class 'str'>,admin,register,'app',D:\Testing\kylewm\redwind\redwind\plugins\posse.py,,1.0,posse
312,312,"admin,site,register","Category ; <class 'str'>, CategoryAdmin ; <class 'str'>",,D:\Testing\johnboxall\snapboard\snapboard\admin.py,register,2, CategoryAdmin ; <class 'str'> Category ; <class 'str'>,admin,register,'app',D:\Testing\kylewm\redwind\redwind\plugins\twitter.py,,1.0,twitter
313,313,"admin,site,register","Category ; <class 'str'>, CategoryAdmin ; <class 'str'>",,D:\Testing\johnboxall\snapboard\snapboard\admin.py,register,2, CategoryAdmin ; <class 'str'> Category ; <class 'str'>,admin,register,'app',D:\Testing\kylewm\redwind\redwind\plugins\wordpress.py,,1.0,wordpress
314,314,"admin,site,register","Category ; <class 'str'>, CategoryAdmin ; <class 'str'>",,D:\Testing\johnboxall\snapboard\snapboard\admin.py,register,2, CategoryAdmin ; <class 'str'> Category ; <class 'str'>,admin,register,"'self', 'fd', 'mask'",D:\Testing\Lawouach\WebSocket-for-Python\test\test_manager.py,FakeEpoll,3.0,test_manager
315,315,"admin,site,register","Category ; <class 'str'>, CategoryAdmin ; <class 'str'>",,D:\Testing\johnboxall\snapboard\snapboard\admin.py,register,2, CategoryAdmin ; <class 'str'> Category ; <class 'str'>,admin,register,"'cls', 'name', 'type_'",D:\Testing\leapfrogonline\scio\scio\static.py,Client,3.0,static
316,316,"admin,site,register","Category ; <class 'str'>, CategoryAdmin ; <class 'str'>",,D:\Testing\johnboxall\snapboard\snapboard\admin.py,register,2, CategoryAdmin ; <class 'str'> Category ; <class 'str'>,admin,register,"'self', 'name', 'cls'",D:\Testing\leapfrogonline\scio\scio\static.py,TypeRegistry,3.0,static
317,317,"admin,site,register","Category ; <class 'str'>, CategoryAdmin ; <class 'str'>",,D:\Testing\johnboxall\snapboard\snapboard\admin.py,register,2, CategoryAdmin ; <class 'str'> Category ; <class 'str'>,admin,register,"'self', 'key', 'func'",D:\Testing\lepture\flask-weixin\flask_weixin.py,Weixin,3.0,flask_weixin
318,318,"admin,site,register","Category ; <class 'str'>, CategoryAdmin ; <class 'str'>",,D:\Testing\johnboxall\snapboard\snapboard\admin.py,register,2, CategoryAdmin ; <class 'str'> Category ; <class 'str'>,admin,register,"'cls', 'resource_body_cls'",D:\Testing\letsencrypt\letsencrypt\acme\acme\messages.py,Directory,2.0,messages
319,319,"admin,site,register","Category ; <class 'str'>, CategoryAdmin ; <class 'str'>",,D:\Testing\johnboxall\snapboard\snapboard\admin.py,register,2, CategoryAdmin ; <class 'str'> Category ; <class 'str'>,admin,register,'unused_linter',D:\Testing\letsencrypt\letsencrypt\linter_plugin.py,,1.0,linter_plugin
320,320,"admin,site,register","Category ; <class 'str'>, CategoryAdmin ; <class 'str'>",,D:\Testing\johnboxall\snapboard\snapboard\admin.py,register,2, CategoryAdmin ; <class 'str'> Category ; <class 'str'>,admin,register,,D:\Testing\levlaz\braindump\app\auth\views.py,,1.0,views
321,321,"admin,site,register","Category ; <class 'str'>, CategoryAdmin ; <class 'str'>",,D:\Testing\johnboxall\snapboard\snapboard\admin.py,register,2, CategoryAdmin ; <class 'str'> Category ; <class 'str'>,admin,register,"'request', 'success_url', 'form_class', 'template_name', 'extra_context'",D:\Testing\lig\django-registration-me\registration\views.py,,5.0,views
322,322,"admin,site,register","Category ; <class 'str'>, CategoryAdmin ; <class 'str'>",,D:\Testing\johnboxall\snapboard\snapboard\admin.py,register,2, CategoryAdmin ; <class 'str'> Category ; <class 'str'>,admin,register,,D:\Testing\limodou\uliweb\uliweb\contrib\auth\views.py,,1.0,views
323,323,"admin,site,register","Post ; <class 'str'>, PostAdmin ; <class 'str'>",,D:\Testing\johnboxall\snapboard\snapboard\admin.py,register,2, PostAdmin ; <class 'str'> Post ; <class 'str'>,admin,register,"'self', 'name', 'required_params'",D:\Testing\JohnMaguire\Cardinal\cardinal\plugins.py,EventManager,3.0,plugins
324,324,"admin,site,register","Post ; <class 'str'>, PostAdmin ; <class 'str'>",,D:\Testing\johnboxall\snapboard\snapboard\admin.py,register,2, PostAdmin ; <class 'str'> Post ; <class 'str'>,admin,register,"'self', 'thing', 'subclass'",D:\Testing\jqb\django-settings\django_settings\moduleregistry.py,ModuleRegistry,3.0,moduleregistry
325,325,"admin,site,register","Post ; <class 'str'>, PostAdmin ; <class 'str'>",,D:\Testing\johnboxall\snapboard\snapboard\admin.py,register,2, PostAdmin ; <class 'str'> Post ; <class 'str'>,admin,register,"'f', 'lock'",D:\Testing\jsocol\django-cronjobs\cronjobs\__init__.py,,2.0,__init__
326,326,"admin,site,register","Post ; <class 'str'>, PostAdmin ; <class 'str'>",,D:\Testing\johnboxall\snapboard\snapboard\admin.py,register,2, PostAdmin ; <class 'str'> Post ; <class 'str'>,admin,register,"'self', 'name', 'check', 'simplifier'",D:\Testing\kdart\pycopia\WWW\pycopia\WWW\json.py,JSONEncoder,4.0,json
327,327,"admin,site,register","Post ; <class 'str'>, PostAdmin ; <class 'str'>",,D:\Testing\johnboxall\snapboard\snapboard\admin.py,register,2, PostAdmin ; <class 'str'> Post ; <class 'str'>,admin,register,"'self', 'name', 'decoder'",D:\Testing\kdart\pycopia\WWW\pycopia\WWW\json.py,JSONObjectDecoder,3.0,json
328,328,"admin,site,register","Post ; <class 'str'>, PostAdmin ; <class 'str'>",,D:\Testing\johnboxall\snapboard\snapboard\admin.py,register,2, PostAdmin ; <class 'str'> Post ; <class 'str'>,admin,register,"'klass', 'command'",D:\Testing\kennethreitz\legit\legit\cli.py,Command,2.0,cli
329,329,"admin,site,register","Post ; <class 'str'>, PostAdmin ; <class 'str'>",,D:\Testing\johnboxall\snapboard\snapboard\admin.py,register,2, PostAdmin ; <class 'str'> Post ; <class 'str'>,admin,register,'self',D:\Testing\kfdm\gntp\gntp\notifier.py,GrowlNotifier,1.0,notifier
330,330,"admin,site,register","Post ; <class 'str'>, PostAdmin ; <class 'str'>",,D:\Testing\johnboxall\snapboard\snapboard\admin.py,register,2, PostAdmin ; <class 'str'> Post ; <class 'str'>,admin,register,'name',D:\Testing\Kitware\minerva\server\libs\carmen\resolver.py,,1.0,resolver
331,331,"admin,site,register","Post ; <class 'str'>, PostAdmin ; <class 'str'>",,D:\Testing\johnboxall\snapboard\snapboard\admin.py,register,2, PostAdmin ; <class 'str'> Post ; <class 'str'>,admin,register,'defcls',D:\Testing\kivy\kivy\kivy\core\image\__init__.py,ImageLoader,1.0,__init__
332,332,"admin,site,register","Post ; <class 'str'>, PostAdmin ; <class 'str'>",,D:\Testing\johnboxall\snapboard\snapboard\admin.py,register,2, PostAdmin ; <class 'str'> Post ; <class 'str'>,admin,register,"'name', 'classname'",D:\Testing\kivy\kivy\kivy\input\factory.py,MotionEventFactory,2.0,factory
333,333,"admin,site,register","Post ; <class 'str'>, PostAdmin ; <class 'str'>",,D:\Testing\johnboxall\snapboard\snapboard\admin.py,register,2, PostAdmin ; <class 'str'> Post ; <class 'str'>,admin,register,"'category', 'limit', 'timeout'",D:\Testing\kivy\kivy\kivy\cache.py,Cache,3.0,cache
334,334,"admin,site,register","Post ; <class 'str'>, PostAdmin ; <class 'str'>",,D:\Testing\johnboxall\snapboard\snapboard\admin.py,register,2, PostAdmin ; <class 'str'> Post ; <class 'str'>,admin,register,"'self', 'registry_name', 'value', 'object'",D:\Testing\kivy\python-for-android\pythonforandroid\bootstraps\pygame\build\buildlib\argparse.py,_ActionsContainer,4.0,argparse
335,335,"admin,site,register","Post ; <class 'str'>, PostAdmin ; <class 'str'>",,D:\Testing\johnboxall\snapboard\snapboard\admin.py,register,2, PostAdmin ; <class 'str'> Post ; <class 'str'>,admin,register,"'self', 'registry_name', 'value', 'object'",D:\Testing\kleientertainment\ds_mod_tools\pkg\win32\Python27\Lib\argparse.py,_ActionsContainer,4.0,argparse
336,336,"admin,site,register","Post ; <class 'str'>, PostAdmin ; <class 'str'>",,D:\Testing\johnboxall\snapboard\snapboard\admin.py,register,2, PostAdmin ; <class 'str'> Post ; <class 'str'>,admin,register,"'self', 'app'",D:\Testing\klen\Flask-Foundation\base\auth\utils.py,UserManager,2.0,utils
337,337,"admin,site,register","Post ; <class 'str'>, PostAdmin ; <class 'str'>",,D:\Testing\johnboxall\snapboard\snapboard\admin.py,register,2, PostAdmin ; <class 'str'> Post ; <class 'str'>,admin,register,"'self', 'field_type', 'impl'",D:\Testing\kmmbvnr\django-any\django_any\functions.py,ExtensionMethod,3.0,functions
338,338,"admin,site,register","Post ; <class 'str'>, PostAdmin ; <class 'str'>",,D:\Testing\johnboxall\snapboard\snapboard\admin.py,register,2, PostAdmin ; <class 'str'> Post ; <class 'str'>,admin,register,"'username', 'password'",D:\Testing\kootenpv\yagmail\yagmail\yagmail.py,,2.0,yagmail
339,339,"admin,site,register","Post ; <class 'str'>, PostAdmin ; <class 'str'>",,D:\Testing\johnboxall\snapboard\snapboard\admin.py,register,2, PostAdmin ; <class 'str'> Post ; <class 'str'>,admin,register,"'context', 'request'",D:\Testing\Kotti\Kotti\kotti\views\login.py,,2.0,login
340,340,"admin,site,register","Post ; <class 'str'>, PostAdmin ; <class 'str'>",,D:\Testing\johnboxall\snapboard\snapboard\admin.py,register,2, PostAdmin ; <class 'str'> Post ; <class 'str'>,admin,register,"'self', 'context', 'name', 'obj'",D:\Testing\Kotti\Kotti\kotti\events.py,subscribe,4.0,events
341,341,"admin,site,register","Post ; <class 'str'>, PostAdmin ; <class 'str'>",,D:\Testing\johnboxall\snapboard\snapboard\admin.py,register,2, PostAdmin ; <class 'str'> Post ; <class 'str'>,admin,register,,D:\Testing\kura\pelican-githubprojects\pelican_githubprojects\github.py,,1.0,github
342,342,"admin,site,register","Post ; <class 'str'>, PostAdmin ; <class 'str'>",,D:\Testing\johnboxall\snapboard\snapboard\admin.py,register,2, PostAdmin ; <class 'str'> Post ; <class 'str'>,admin,register,'self',D:\Testing\kuri65536\python-for-android\python-modules\twisted\twisted\test\test_sip.py,RegistrationTestCase,1.0,test_sip
343,343,"admin,site,register","Post ; <class 'str'>, PostAdmin ; <class 'str'>",,D:\Testing\johnboxall\snapboard\snapboard\admin.py,register,2, PostAdmin ; <class 'str'> Post ; <class 'str'>,admin,register,'app',D:\Testing\kylewm\redwind\redwind\plugins\instagram.py,,1.0,instagram
344,344,"admin,site,register","Post ; <class 'str'>, PostAdmin ; <class 'str'>",,D:\Testing\johnboxall\snapboard\snapboard\admin.py,register,2, PostAdmin ; <class 'str'> Post ; <class 'str'>,admin,register,'app',D:\Testing\kylewm\redwind\redwind\plugins\posse.py,,1.0,posse
345,345,"admin,site,register","Post ; <class 'str'>, PostAdmin ; <class 'str'>",,D:\Testing\johnboxall\snapboard\snapboard\admin.py,register,2, PostAdmin ; <class 'str'> Post ; <class 'str'>,admin,register,'app',D:\Testing\kylewm\redwind\redwind\plugins\twitter.py,,1.0,twitter
346,346,"admin,site,register","Post ; <class 'str'>, PostAdmin ; <class 'str'>",,D:\Testing\johnboxall\snapboard\snapboard\admin.py,register,2, PostAdmin ; <class 'str'> Post ; <class 'str'>,admin,register,'app',D:\Testing\kylewm\redwind\redwind\plugins\wordpress.py,,1.0,wordpress
347,347,"admin,site,register","Post ; <class 'str'>, PostAdmin ; <class 'str'>",,D:\Testing\johnboxall\snapboard\snapboard\admin.py,register,2, PostAdmin ; <class 'str'> Post ; <class 'str'>,admin,register,"'self', 'fd', 'mask'",D:\Testing\Lawouach\WebSocket-for-Python\test\test_manager.py,FakeEpoll,3.0,test_manager
348,348,"admin,site,register","Post ; <class 'str'>, PostAdmin ; <class 'str'>",,D:\Testing\johnboxall\snapboard\snapboard\admin.py,register,2, PostAdmin ; <class 'str'> Post ; <class 'str'>,admin,register,"'cls', 'name', 'type_'",D:\Testing\leapfrogonline\scio\scio\static.py,Client,3.0,static
349,349,"admin,site,register","Post ; <class 'str'>, PostAdmin ; <class 'str'>",,D:\Testing\johnboxall\snapboard\snapboard\admin.py,register,2, PostAdmin ; <class 'str'> Post ; <class 'str'>,admin,register,"'self', 'name', 'cls'",D:\Testing\leapfrogonline\scio\scio\static.py,TypeRegistry,3.0,static
350,350,"admin,site,register","Post ; <class 'str'>, PostAdmin ; <class 'str'>",,D:\Testing\johnboxall\snapboard\snapboard\admin.py,register,2, PostAdmin ; <class 'str'> Post ; <class 'str'>,admin,register,"'self', 'key', 'func'",D:\Testing\lepture\flask-weixin\flask_weixin.py,Weixin,3.0,flask_weixin
351,351,"admin,site,register","Post ; <class 'str'>, PostAdmin ; <class 'str'>",,D:\Testing\johnboxall\snapboard\snapboard\admin.py,register,2, PostAdmin ; <class 'str'> Post ; <class 'str'>,admin,register,"'cls', 'resource_body_cls'",D:\Testing\letsencrypt\letsencrypt\acme\acme\messages.py,Directory,2.0,messages
352,352,"admin,site,register","Post ; <class 'str'>, PostAdmin ; <class 'str'>",,D:\Testing\johnboxall\snapboard\snapboard\admin.py,register,2, PostAdmin ; <class 'str'> Post ; <class 'str'>,admin,register,'unused_linter',D:\Testing\letsencrypt\letsencrypt\linter_plugin.py,,1.0,linter_plugin
353,353,"admin,site,register","Post ; <class 'str'>, PostAdmin ; <class 'str'>",,D:\Testing\johnboxall\snapboard\snapboard\admin.py,register,2, PostAdmin ; <class 'str'> Post ; <class 'str'>,admin,register,,D:\Testing\levlaz\braindump\app\auth\views.py,,1.0,views
354,354,"admin,site,register","Post ; <class 'str'>, PostAdmin ; <class 'str'>",,D:\Testing\johnboxall\snapboard\snapboard\admin.py,register,2, PostAdmin ; <class 'str'> Post ; <class 'str'>,admin,register,"'request', 'success_url', 'form_class', 'template_name', 'extra_context'",D:\Testing\lig\django-registration-me\registration\views.py,,5.0,views
355,355,"admin,site,register","Post ; <class 'str'>, PostAdmin ; <class 'str'>",,D:\Testing\johnboxall\snapboard\snapboard\admin.py,register,2, PostAdmin ; <class 'str'> Post ; <class 'str'>,admin,register,,D:\Testing\limodou\uliweb\uliweb\contrib\auth\views.py,,1.0,views
356,356,"admin,site,register","Thread ; <class 'str'>, ThreadAdmin ; <class 'str'>",,D:\Testing\johnboxall\snapboard\snapboard\admin.py,register,2, ThreadAdmin ; <class 'str'> Thread ; <class 'str'>,admin,register,"'self', 'name', 'required_params'",D:\Testing\JohnMaguire\Cardinal\cardinal\plugins.py,EventManager,3.0,plugins
357,357,"admin,site,register","Thread ; <class 'str'>, ThreadAdmin ; <class 'str'>",,D:\Testing\johnboxall\snapboard\snapboard\admin.py,register,2, ThreadAdmin ; <class 'str'> Thread ; <class 'str'>,admin,register,"'self', 'thing', 'subclass'",D:\Testing\jqb\django-settings\django_settings\moduleregistry.py,ModuleRegistry,3.0,moduleregistry
358,358,"admin,site,register","Thread ; <class 'str'>, ThreadAdmin ; <class 'str'>",,D:\Testing\johnboxall\snapboard\snapboard\admin.py,register,2, ThreadAdmin ; <class 'str'> Thread ; <class 'str'>,admin,register,"'f', 'lock'",D:\Testing\jsocol\django-cronjobs\cronjobs\__init__.py,,2.0,__init__
359,359,"admin,site,register","Thread ; <class 'str'>, ThreadAdmin ; <class 'str'>",,D:\Testing\johnboxall\snapboard\snapboard\admin.py,register,2, ThreadAdmin ; <class 'str'> Thread ; <class 'str'>,admin,register,"'self', 'name', 'check', 'simplifier'",D:\Testing\kdart\pycopia\WWW\pycopia\WWW\json.py,JSONEncoder,4.0,json
