,index,M_Call_Name,M_Call_Arg,Receiver_var,File_Name_x,MethodName,M_Call_Arg_len,MethodClass,Swap_arg_listing,M_D_Name,M_D_Arg,File_Name_y,Class_name,M_D_Arg_len,File_Name_without_extension
13,13,"_run,add_argument","-c ; <class 'str'>, --color ; <class 'str'>",,D:\Testing\Julian\Ivoire\ivoire\run.py,add_argument,2,_run, --color ; <class 'str'> -c ; <class 'str'>,add_argument,'self',D:\Testing\KavenC\Linot\linot\arg_parser.py,LinotArgParser,1.0,arg_parser
119,119,"admin,site,register","SubCategory ; <class 'str'>, SubCategoryAdmin ; <class 'str'>",,D:\Testing\jumoconnect\openjumo\jumodjango\discovery\admin.py,register,2,admin, SubCategoryAdmin ; <class 'str'> SubCategory ; <class 'str'>,register,'app',D:\Testing\kylewm\redwind\redwind\plugins\twitter.py,,1.0,twitter
120,120,"admin,site,register","SubCategory ; <class 'str'>, SubCategoryAdmin ; <class 'str'>",,D:\Testing\jumoconnect\openjumo\jumodjango\discovery\admin.py,register,2,admin, SubCategoryAdmin ; <class 'str'> SubCategory ; <class 'str'>,register,'app',D:\Testing\kylewm\redwind\redwind\plugins\wordpress.py,,1.0,wordpress
121,121,"admin,site,register","SubCategory ; <class 'str'>, SubCategoryAdmin ; <class 'str'>",,D:\Testing\jumoconnect\openjumo\jumodjango\discovery\admin.py,register,2,admin, SubCategoryAdmin ; <class 'str'> SubCategory ; <class 'str'>,register,"'self', 'fd', 'mask'",D:\Testing\Lawouach\WebSocket-for-Python\test\test_manager.py,FakeEpoll,3.0,test_manager
122,122,"admin,site,register","SubCategory ; <class 'str'>, SubCategoryAdmin ; <class 'str'>",,D:\Testing\jumoconnect\openjumo\jumodjango\discovery\admin.py,register,2,admin, SubCategoryAdmin ; <class 'str'> SubCategory ; <class 'str'>,register,"'cls', 'name', 'type_'",D:\Testing\leapfrogonline\scio\scio\static.py,Client,3.0,static
123,123,"admin,site,register","SubCategory ; <class 'str'>, SubCategoryAdmin ; <class 'str'>",,D:\Testing\jumoconnect\openjumo\jumodjango\discovery\admin.py,register,2,admin, SubCategoryAdmin ; <class 'str'> SubCategory ; <class 'str'>,register,"'self', 'name', 'cls'",D:\Testing\leapfrogonline\scio\scio\static.py,TypeRegistry,3.0,static
124,124,"admin,site,register","SubCategory ; <class 'str'>, SubCategoryAdmin ; <class 'str'>",,D:\Testing\jumoconnect\openjumo\jumodjango\discovery\admin.py,register,2,admin, SubCategoryAdmin ; <class 'str'> SubCategory ; <class 'str'>,register,"'self', 'key', 'func'",D:\Testing\lepture\flask-weixin\flask_weixin.py,Weixin,3.0,flask_weixin
125,125,"admin,site,register","SubCategory ; <class 'str'>, SubCategoryAdmin ; <class 'str'>",,D:\Testing\jumoconnect\openjumo\jumodjango\discovery\admin.py,register,2,admin, SubCategoryAdmin ; <class 'str'> SubCategory ; <class 'str'>,register,"'cls', 'resource_body_cls'",D:\Testing\letsencrypt\letsencrypt\acme\acme\messages.py,Directory,2.0,messages
126,126,"admin,site,register","SubCategory ; <class 'str'>, SubCategoryAdmin ; <class 'str'>",,D:\Testing\jumoconnect\openjumo\jumodjango\discovery\admin.py,register,2,admin, SubCategoryAdmin ; <class 'str'> SubCategory ; <class 'str'>,register,'unused_linter',D:\Testing\letsencrypt\letsencrypt\linter_plugin.py,,1.0,linter_plugin
127,127,"admin,site,register","SubCategory ; <class 'str'>, SubCategoryAdmin ; <class 'str'>",,D:\Testing\jumoconnect\openjumo\jumodjango\discovery\admin.py,register,2,admin, SubCategoryAdmin ; <class 'str'> SubCategory ; <class 'str'>,register,,D:\Testing\levlaz\braindump\app\auth\views.py,,1.0,views
128,128,"admin,site,register","SubCategory ; <class 'str'>, SubCategoryAdmin ; <class 'str'>",,D:\Testing\jumoconnect\openjumo\jumodjango\discovery\admin.py,register,2,admin, SubCategoryAdmin ; <class 'str'> SubCategory ; <class 'str'>,register,"'request', 'success_url', 'form_class', 'template_name', 'extra_context'",D:\Testing\lig\django-registration-me\registration\views.py,,5.0,views
129,129,"admin,site,register","SubCategory ; <class 'str'>, SubCategoryAdmin ; <class 'str'>",,D:\Testing\jumoconnect\openjumo\jumodjango\discovery\admin.py,register,2,admin, SubCategoryAdmin ; <class 'str'> SubCategory ; <class 'str'>,register,,D:\Testing\limodou\uliweb\uliweb\contrib\auth\views.py,,1.0,views
130,130,allow_lazy,"truncate_chars ; <class 'str'>, unicode ; <class 'str'>",truncate_chars,D:\Testing\jumoconnect\openjumo\jumodjango\etc\templatetags\tags.py,allow_lazy,2,, unicode ; <class 'str'> truncate_chars ; <class 'str'>,,,,,,
132,132,"register,filter","contains ; <class 'str'>, contains ; <class 'str'>",,D:\Testing\jumoconnect\openjumo\jumodjango\etc\templatetags\tags.py,filter,2,register, contains ; <class 'str'> contains ; <class 'str'>,filter,"'self', 'callback'",D:\Testing\kachayev\fn.py\fn\monad.py,Option,2.0,monad
133,133,"register,filter","contains ; <class 'str'>, contains ; <class 'str'>",,D:\Testing\jumoconnect\openjumo\jumodjango\etc\templatetags\tags.py,filter,2,register, contains ; <class 'str'> contains ; <class 'str'>,filter,"'self', 'callback'",D:\Testing\kachayev\fn.py\fn\monad.py,Full,2.0,monad
134,134,"register,filter","contains ; <class 'str'>, contains ; <class 'str'>",,D:\Testing\jumoconnect\openjumo\jumodjango\etc\templatetags\tags.py,filter,2,register, contains ; <class 'str'> contains ; <class 'str'>,filter,"'self', 'callback'",D:\Testing\kachayev\fn.py\fn\monad.py,Empty,2.0,monad
135,135,"register,filter","contains ; <class 'str'>, contains ; <class 'str'>",,D:\Testing\jumoconnect\openjumo\jumodjango\etc\templatetags\tags.py,filter,2,register, contains ; <class 'str'> contains ; <class 'str'>,filter,"'self', 'tag'",D:\Testing\kennethreitz\tablib\tablib\core.py,Dataset,2.0,core
136,136,"register,filter","contains ; <class 'str'>, contains ; <class 'str'>",,D:\Testing\jumoconnect\openjumo\jumodjango\etc\templatetags\tags.py,filter,2,register, contains ; <class 'str'> contains ; <class 'str'>,filter,"'names', 'pat'",D:\Testing\LarsMichelsen\pmatic\ccu_pkg\python\lib\python2.7\fnmatch.py,,2.0,fnmatch
137,137,"register,filter","contains ; <class 'str'>, contains ; <class 'str'>",,D:\Testing\jumoconnect\openjumo\jumodjango\etc\templatetags\tags.py,filter,2,register, contains ; <class 'str'> contains ; <class 'str'>,filter,"'self', 'expr'",D:\Testing\lektor\lektor\lektor\db.py,Query,2.0,db
138,138,"register,filter","contains ; <class 'str'>, contains ; <class 'str'>",,D:\Testing\jumoconnect\openjumo\jumodjango\etc\templatetags\tags.py,filter,2,register, contains ; <class 'str'> contains ; <class 'str'>,filter,'self',D:\Testing\liberation\django-elasticsearch\django_elasticsearch\managers.py,ElasticsearchManager,1.0,managers
146,146,namedtuple,"TypedId ; <class 'str'>, cls,id ; <class 'str'>",TypedId,D:\Testing\jumoconnect\openjumo\jumodjango\etc\cache.py,namedtuple,3,,id ; <class 'str'>  cls TypedId ; <class 'str'>,,,,,,
147,147,getattr,"settings ; <class 'str'>, MONTH_FORMAT ; <class 'str'>, %b ; <class 'str'>",MONTH_FORMAT,D:\Testing\jumoconnect\openjumo\jumodjango\etc\credit_card_fields.py,getattr,3,, %b ; <class 'str'>  MONTH_FORMAT ; <class 'str'> settings ; <class 'str'>,,,,,,
189,189,"admin,site,register","Org ; <class 'str'>, OrgAdmin ; <class 'str'>",,D:\Testing\jumoconnect\openjumo\jumodjango\org\admin.py,register,2,admin, OrgAdmin ; <class 'str'> Org ; <class 'str'>,register,"'self', 'name', 'check', 'simplifier'",D:\Testing\kdart\pycopia\WWW\pycopia\WWW\json.py,JSONEncoder,4.0,json
190,190,"admin,site,register","Org ; <class 'str'>, OrgAdmin ; <class 'str'>",,D:\Testing\jumoconnect\openjumo\jumodjango\org\admin.py,register,2,admin, OrgAdmin ; <class 'str'> Org ; <class 'str'>,register,"'self', 'name', 'decoder'",D:\Testing\kdart\pycopia\WWW\pycopia\WWW\json.py,JSONObjectDecoder,3.0,json
191,191,"admin,site,register","Org ; <class 'str'>, OrgAdmin ; <class 'str'>",,D:\Testing\jumoconnect\openjumo\jumodjango\org\admin.py,register,2,admin, OrgAdmin ; <class 'str'> Org ; <class 'str'>,register,"'klass', 'command'",D:\Testing\kennethreitz\legit\legit\cli.py,Command,2.0,cli
192,192,"admin,site,register","Org ; <class 'str'>, OrgAdmin ; <class 'str'>",,D:\Testing\jumoconnect\openjumo\jumodjango\org\admin.py,register,2,admin, OrgAdmin ; <class 'str'> Org ; <class 'str'>,register,'self',D:\Testing\kfdm\gntp\gntp\notifier.py,GrowlNotifier,1.0,notifier
193,193,"admin,site,register","Org ; <class 'str'>, OrgAdmin ; <class 'str'>",,D:\Testing\jumoconnect\openjumo\jumodjango\org\admin.py,register,2,admin, OrgAdmin ; <class 'str'> Org ; <class 'str'>,register,'name',D:\Testing\Kitware\minerva\server\libs\carmen\resolver.py,,1.0,resolver
194,194,"admin,site,register","Org ; <class 'str'>, OrgAdmin ; <class 'str'>",,D:\Testing\jumoconnect\openjumo\jumodjango\org\admin.py,register,2,admin, OrgAdmin ; <class 'str'> Org ; <class 'str'>,register,'defcls',D:\Testing\kivy\kivy\kivy\core\image\__init__.py,ImageLoader,1.0,__init__
195,195,"admin,site,register","Org ; <class 'str'>, OrgAdmin ; <class 'str'>",,D:\Testing\jumoconnect\openjumo\jumodjango\org\admin.py,register,2,admin, OrgAdmin ; <class 'str'> Org ; <class 'str'>,register,"'name', 'classname'",D:\Testing\kivy\kivy\kivy\input\factory.py,MotionEventFactory,2.0,factory
196,196,"admin,site,register","Org ; <class 'str'>, OrgAdmin ; <class 'str'>",,D:\Testing\jumoconnect\openjumo\jumodjango\org\admin.py,register,2,admin, OrgAdmin ; <class 'str'> Org ; <class 'str'>,register,"'category', 'limit', 'timeout'",D:\Testing\kivy\kivy\kivy\cache.py,Cache,3.0,cache
197,197,"admin,site,register","Org ; <class 'str'>, OrgAdmin ; <class 'str'>",,D:\Testing\jumoconnect\openjumo\jumodjango\org\admin.py,register,2,admin, OrgAdmin ; <class 'str'> Org ; <class 'str'>,register,"'self', 'registry_name', 'value', 'object'",D:\Testing\kivy\python-for-android\pythonforandroid\bootstraps\pygame\build\buildlib\argparse.py,_ActionsContainer,4.0,argparse
198,198,"admin,site,register","Org ; <class 'str'>, OrgAdmin ; <class 'str'>",,D:\Testing\jumoconnect\openjumo\jumodjango\org\admin.py,register,2,admin, OrgAdmin ; <class 'str'> Org ; <class 'str'>,register,"'self', 'registry_name', 'value', 'object'",D:\Testing\kleientertainment\ds_mod_tools\pkg\win32\Python27\Lib\argparse.py,_ActionsContainer,4.0,argparse
199,199,"admin,site,register","Org ; <class 'str'>, OrgAdmin ; <class 'str'>",,D:\Testing\jumoconnect\openjumo\jumodjango\org\admin.py,register,2,admin, OrgAdmin ; <class 'str'> Org ; <class 'str'>,register,"'self', 'app'",D:\Testing\klen\Flask-Foundation\base\auth\utils.py,UserManager,2.0,utils
200,200,"admin,site,register","Org ; <class 'str'>, OrgAdmin ; <class 'str'>",,D:\Testing\jumoconnect\openjumo\jumodjango\org\admin.py,register,2,admin, OrgAdmin ; <class 'str'> Org ; <class 'str'>,register,"'self', 'field_type', 'impl'",D:\Testing\kmmbvnr\django-any\django_any\functions.py,ExtensionMethod,3.0,functions
201,201,"admin,site,register","Org ; <class 'str'>, OrgAdmin ; <class 'str'>",,D:\Testing\jumoconnect\openjumo\jumodjango\org\admin.py,register,2,admin, OrgAdmin ; <class 'str'> Org ; <class 'str'>,register,"'username', 'password'",D:\Testing\kootenpv\yagmail\yagmail\yagmail.py,,2.0,yagmail
202,202,"admin,site,register","Org ; <class 'str'>, OrgAdmin ; <class 'str'>",,D:\Testing\jumoconnect\openjumo\jumodjango\org\admin.py,register,2,admin, OrgAdmin ; <class 'str'> Org ; <class 'str'>,register,"'context', 'request'",D:\Testing\Kotti\Kotti\kotti\views\login.py,,2.0,login
203,203,"admin,site,register","Org ; <class 'str'>, OrgAdmin ; <class 'str'>",,D:\Testing\jumoconnect\openjumo\jumodjango\org\admin.py,register,2,admin, OrgAdmin ; <class 'str'> Org ; <class 'str'>,register,"'self', 'context', 'name', 'obj'",D:\Testing\Kotti\Kotti\kotti\events.py,subscribe,4.0,events
204,204,"admin,site,register","Org ; <class 'str'>, OrgAdmin ; <class 'str'>",,D:\Testing\jumoconnect\openjumo\jumodjango\org\admin.py,register,2,admin, OrgAdmin ; <class 'str'> Org ; <class 'str'>,register,,D:\Testing\kura\pelican-githubprojects\pelican_githubprojects\github.py,,1.0,github
205,205,"admin,site,register","Org ; <class 'str'>, OrgAdmin ; <class 'str'>",,D:\Testing\jumoconnect\openjumo\jumodjango\org\admin.py,register,2,admin, OrgAdmin ; <class 'str'> Org ; <class 'str'>,register,'self',D:\Testing\kuri65536\python-for-android\python-modules\twisted\twisted\test\test_sip.py,RegistrationTestCase,1.0,test_sip
206,206,"admin,site,register","Org ; <class 'str'>, OrgAdmin ; <class 'str'>",,D:\Testing\jumoconnect\openjumo\jumodjango\org\admin.py,register,2,admin, OrgAdmin ; <class 'str'> Org ; <class 'str'>,register,'app',D:\Testing\kylewm\redwind\redwind\plugins\instagram.py,,1.0,instagram
207,207,"admin,site,register","Org ; <class 'str'>, OrgAdmin ; <class 'str'>",,D:\Testing\jumoconnect\openjumo\jumodjango\org\admin.py,register,2,admin, OrgAdmin ; <class 'str'> Org ; <class 'str'>,register,'app',D:\Testing\kylewm\redwind\redwind\plugins\posse.py,,1.0,posse
208,208,"admin,site,register","Org ; <class 'str'>, OrgAdmin ; <class 'str'>",,D:\Testing\jumoconnect\openjumo\jumodjango\org\admin.py,register,2,admin, OrgAdmin ; <class 'str'> Org ; <class 'str'>,register,'app',D:\Testing\kylewm\redwind\redwind\plugins\twitter.py,,1.0,twitter
209,209,"admin,site,register","Org ; <class 'str'>, OrgAdmin ; <class 'str'>",,D:\Testing\jumoconnect\openjumo\jumodjango\org\admin.py,register,2,admin, OrgAdmin ; <class 'str'> Org ; <class 'str'>,register,'app',D:\Testing\kylewm\redwind\redwind\plugins\wordpress.py,,1.0,wordpress
210,210,"admin,site,register","Org ; <class 'str'>, OrgAdmin ; <class 'str'>",,D:\Testing\jumoconnect\openjumo\jumodjango\org\admin.py,register,2,admin, OrgAdmin ; <class 'str'> Org ; <class 'str'>,register,"'self', 'fd', 'mask'",D:\Testing\Lawouach\WebSocket-for-Python\test\test_manager.py,FakeEpoll,3.0,test_manager
211,211,"admin,site,register","Org ; <class 'str'>, OrgAdmin ; <class 'str'>",,D:\Testing\jumoconnect\openjumo\jumodjango\org\admin.py,register,2,admin, OrgAdmin ; <class 'str'> Org ; <class 'str'>,register,"'cls', 'name', 'type_'",D:\Testing\leapfrogonline\scio\scio\static.py,Client,3.0,static
212,212,"admin,site,register","Org ; <class 'str'>, OrgAdmin ; <class 'str'>",,D:\Testing\jumoconnect\openjumo\jumodjango\org\admin.py,register,2,admin, OrgAdmin ; <class 'str'> Org ; <class 'str'>,register,"'self', 'name', 'cls'",D:\Testing\leapfrogonline\scio\scio\static.py,TypeRegistry,3.0,static
213,213,"admin,site,register","Org ; <class 'str'>, OrgAdmin ; <class 'str'>",,D:\Testing\jumoconnect\openjumo\jumodjango\org\admin.py,register,2,admin, OrgAdmin ; <class 'str'> Org ; <class 'str'>,register,"'self', 'key', 'func'",D:\Testing\lepture\flask-weixin\flask_weixin.py,Weixin,3.0,flask_weixin
214,214,"admin,site,register","Org ; <class 'str'>, OrgAdmin ; <class 'str'>",,D:\Testing\jumoconnect\openjumo\jumodjango\org\admin.py,register,2,admin, OrgAdmin ; <class 'str'> Org ; <class 'str'>,register,"'cls', 'resource_body_cls'",D:\Testing\letsencrypt\letsencrypt\acme\acme\messages.py,Directory,2.0,messages
215,215,"admin,site,register","Org ; <class 'str'>, OrgAdmin ; <class 'str'>",,D:\Testing\jumoconnect\openjumo\jumodjango\org\admin.py,register,2,admin, OrgAdmin ; <class 'str'> Org ; <class 'str'>,register,'unused_linter',D:\Testing\letsencrypt\letsencrypt\linter_plugin.py,,1.0,linter_plugin
216,216,"admin,site,register","Org ; <class 'str'>, OrgAdmin ; <class 'str'>",,D:\Testing\jumoconnect\openjumo\jumodjango\org\admin.py,register,2,admin, OrgAdmin ; <class 'str'> Org ; <class 'str'>,register,,D:\Testing\levlaz\braindump\app\auth\views.py,,1.0,views
217,217,"admin,site,register","Org ; <class 'str'>, OrgAdmin ; <class 'str'>",,D:\Testing\jumoconnect\openjumo\jumodjango\org\admin.py,register,2,admin, OrgAdmin ; <class 'str'> Org ; <class 'str'>,register,"'request', 'success_url', 'form_class', 'template_name', 'extra_context'",D:\Testing\lig\django-registration-me\registration\views.py,,5.0,views
218,218,"admin,site,register","Org ; <class 'str'>, OrgAdmin ; <class 'str'>",,D:\Testing\jumoconnect\openjumo\jumodjango\org\admin.py,register,2,admin, OrgAdmin ; <class 'str'> Org ; <class 'str'>,register,,D:\Testing\limodou\uliweb\uliweb\contrib\auth\views.py,,1.0,views
232,232,"admin,site,register","User ; <class 'str'>, UserAdmin ; <class 'str'>",,D:\Testing\jumoconnect\openjumo\jumodjango\users\admin.py,register,2,admin, UserAdmin ; <class 'str'> User ; <class 'str'>,register,"'self', 'name', 'check', 'simplifier'",D:\Testing\kdart\pycopia\WWW\pycopia\WWW\json.py,JSONEncoder,4.0,json
233,233,"admin,site,register","User ; <class 'str'>, UserAdmin ; <class 'str'>",,D:\Testing\jumoconnect\openjumo\jumodjango\users\admin.py,register,2,admin, UserAdmin ; <class 'str'> User ; <class 'str'>,register,"'self', 'name', 'decoder'",D:\Testing\kdart\pycopia\WWW\pycopia\WWW\json.py,JSONObjectDecoder,3.0,json
234,234,"admin,site,register","User ; <class 'str'>, UserAdmin ; <class 'str'>",,D:\Testing\jumoconnect\openjumo\jumodjango\users\admin.py,register,2,admin, UserAdmin ; <class 'str'> User ; <class 'str'>,register,"'klass', 'command'",D:\Testing\kennethreitz\legit\legit\cli.py,Command,2.0,cli
235,235,"admin,site,register","User ; <class 'str'>, UserAdmin ; <class 'str'>",,D:\Testing\jumoconnect\openjumo\jumodjango\users\admin.py,register,2,admin, UserAdmin ; <class 'str'> User ; <class 'str'>,register,'self',D:\Testing\kfdm\gntp\gntp\notifier.py,GrowlNotifier,1.0,notifier
236,236,"admin,site,register","User ; <class 'str'>, UserAdmin ; <class 'str'>",,D:\Testing\jumoconnect\openjumo\jumodjango\users\admin.py,register,2,admin, UserAdmin ; <class 'str'> User ; <class 'str'>,register,'name',D:\Testing\Kitware\minerva\server\libs\carmen\resolver.py,,1.0,resolver
237,237,"admin,site,register","User ; <class 'str'>, UserAdmin ; <class 'str'>",,D:\Testing\jumoconnect\openjumo\jumodjango\users\admin.py,register,2,admin, UserAdmin ; <class 'str'> User ; <class 'str'>,register,'defcls',D:\Testing\kivy\kivy\kivy\core\image\__init__.py,ImageLoader,1.0,__init__
238,238,"admin,site,register","User ; <class 'str'>, UserAdmin ; <class 'str'>",,D:\Testing\jumoconnect\openjumo\jumodjango\users\admin.py,register,2,admin, UserAdmin ; <class 'str'> User ; <class 'str'>,register,"'name', 'classname'",D:\Testing\kivy\kivy\kivy\input\factory.py,MotionEventFactory,2.0,factory
239,239,"admin,site,register","User ; <class 'str'>, UserAdmin ; <class 'str'>",,D:\Testing\jumoconnect\openjumo\jumodjango\users\admin.py,register,2,admin, UserAdmin ; <class 'str'> User ; <class 'str'>,register,"'category', 'limit', 'timeout'",D:\Testing\kivy\kivy\kivy\cache.py,Cache,3.0,cache
240,240,"admin,site,register","User ; <class 'str'>, UserAdmin ; <class 'str'>",,D:\Testing\jumoconnect\openjumo\jumodjango\users\admin.py,register,2,admin, UserAdmin ; <class 'str'> User ; <class 'str'>,register,"'self', 'registry_name', 'value', 'object'",D:\Testing\kivy\python-for-android\pythonforandroid\bootstraps\pygame\build\buildlib\argparse.py,_ActionsContainer,4.0,argparse
241,241,"admin,site,register","User ; <class 'str'>, UserAdmin ; <class 'str'>",,D:\Testing\jumoconnect\openjumo\jumodjango\users\admin.py,register,2,admin, UserAdmin ; <class 'str'> User ; <class 'str'>,register,"'self', 'registry_name', 'value', 'object'",D:\Testing\kleientertainment\ds_mod_tools\pkg\win32\Python27\Lib\argparse.py,_ActionsContainer,4.0,argparse
242,242,"admin,site,register","User ; <class 'str'>, UserAdmin ; <class 'str'>",,D:\Testing\jumoconnect\openjumo\jumodjango\users\admin.py,register,2,admin, UserAdmin ; <class 'str'> User ; <class 'str'>,register,"'self', 'app'",D:\Testing\klen\Flask-Foundation\base\auth\utils.py,UserManager,2.0,utils
243,243,"admin,site,register","User ; <class 'str'>, UserAdmin ; <class 'str'>",,D:\Testing\jumoconnect\openjumo\jumodjango\users\admin.py,register,2,admin, UserAdmin ; <class 'str'> User ; <class 'str'>,register,"'self', 'field_type', 'impl'",D:\Testing\kmmbvnr\django-any\django_any\functions.py,ExtensionMethod,3.0,functions
244,244,"admin,site,register","User ; <class 'str'>, UserAdmin ; <class 'str'>",,D:\Testing\jumoconnect\openjumo\jumodjango\users\admin.py,register,2,admin, UserAdmin ; <class 'str'> User ; <class 'str'>,register,"'username', 'password'",D:\Testing\kootenpv\yagmail\yagmail\yagmail.py,,2.0,yagmail
