,index,M_Call_Name,M_Call_Arg,Receiver_var,File_Name_x,MethodName,M_Call_Arg_len,Swap_arg_listing,MethodClass,M_D_Name,M_D_Arg,File_Name_y,Class_name,M_D_Arg_len,File_Name_without_extension
297,297,"router,register","projects ; <class 'str'>, ProjectViewSet ; <class 'str'>",,D:\Testing\2gis\badger-api\pycd\urls.py,register,2, ProjectViewSet ; <class 'str'> projects ; <class 'str'>,router,register,"'model', 'feed_attr'",D:\Testing\caseywstark\colab\colab\apps\object_feeds\__init__.py,,2.0,__init__
298,298,"router,register","projects ; <class 'str'>, ProjectViewSet ; <class 'str'>",,D:\Testing\2gis\badger-api\pycd\urls.py,register,2, ProjectViewSet ; <class 'str'> projects ; <class 'str'>,router,register,,D:\Testing\cburmeister\flask-bones\app\auth\views.py,,1.0,views
299,299,"router,register","projects ; <class 'str'>, ProjectViewSet ; <class 'str'>",,D:\Testing\2gis\badger-api\pycd\urls.py,register,2, ProjectViewSet ; <class 'str'> projects ; <class 'str'>,router,register,"'self', 'name', 'encoder', 'decoder', 'content_type', 'content_encoding'",D:\Testing\celery\kombu\kombu\serialization.py,SerializerRegistry,6.0,serialization
300,300,"router,register","projects ; <class 'str'>, ProjectViewSet ; <class 'str'>",,D:\Testing\2gis\badger-api\pycd\urls.py,register,2, ProjectViewSet ; <class 'str'> projects ; <class 'str'>,router,register,"'self', 'name', 'method'",D:\Testing\cenobites\flask-jsonrpc\flask_jsonrpc\site.py,JSONRPCSite,3.0,site
301,301,"router,register","projects ; <class 'str'>, ProjectViewSet ; <class 'str'>",,D:\Testing\2gis\badger-api\pycd\urls.py,register,2, ProjectViewSet ; <class 'str'> projects ; <class 'str'>,router,register,'request',D:\Testing\chaosk\teerace\teerace\accounts\views.py,,1.0,views
302,302,"router,register","projects ; <class 'str'>, ProjectViewSet ; <class 'str'>",,D:\Testing\2gis\badger-api\pycd\urls.py,register,2, ProjectViewSet ; <class 'str'> projects ; <class 'str'>,router,register,"'self', 'app', 'options', 'first_registration'",D:\Testing\Chitrank-Dixit\InMyMind\src\lib\flask\blueprints.py,Blueprint,4.0,blueprints
303,303,"router,register","projects ; <class 'str'>, ProjectViewSet ; <class 'str'>",,D:\Testing\2gis\badger-api\pycd\urls.py,register,2, ProjectViewSet ; <class 'str'> projects ; <class 'str'>,router,register,"'self', 'parent'",D:\Testing\circuits\circuits\circuits\core\components.py,BaseComponent,2.0,components
304,304,"router,register","projects ; <class 'str'>, ProjectViewSet ; <class 'str'>",,D:\Testing\2gis\badger-api\pycd\urls.py,register,2, ProjectViewSet ; <class 'str'> projects ; <class 'str'>,router,register,"'name', 'func'",D:\Testing\CiscoSystems\avos\openstack_dashboard\openstack\common\policy.py,,2.0,policy
305,305,"router,register","testplans ; <class 'str'>, TestPlanViewSet ; <class 'str'>",,D:\Testing\2gis\badger-api\pycd\urls.py,register,2, TestPlanViewSet ; <class 'str'> testplans ; <class 'str'>,router,register,'request',D:\Testing\2buntu\2buntu-blog\twobuntu\accounts\views.py,,1.0,views
306,306,"router,register","testplans ; <class 'str'>, TestPlanViewSet ; <class 'str'>",,D:\Testing\2gis\badger-api\pycd\urls.py,register,2, TestPlanViewSet ; <class 'str'> testplans ; <class 'str'>,router,register,'report',D:\Testing\bkonkle\django-reporter\reporter\registration.py,,1.0,registration
307,307,"router,register","testplans ; <class 'str'>, TestPlanViewSet ; <class 'str'>",,D:\Testing\2gis\badger-api\pycd\urls.py,register,2, TestPlanViewSet ; <class 'str'> testplans ; <class 'str'>,router,register,'self',D:\Testing\boto\boto\boto\swf\layer2.py,Domain,1.0,layer2
308,308,"router,register","testplans ; <class 'str'>, TestPlanViewSet ; <class 'str'>",,D:\Testing\2gis\badger-api\pycd\urls.py,register,2, TestPlanViewSet ; <class 'str'> testplans ; <class 'str'>,router,register,'self',D:\Testing\boto\boto\boto\swf\layer2.py,WorkflowType,1.0,layer2
309,309,"router,register","testplans ; <class 'str'>, TestPlanViewSet ; <class 'str'>",,D:\Testing\2gis\badger-api\pycd\urls.py,register,2, TestPlanViewSet ; <class 'str'> testplans ; <class 'str'>,router,register,'self',D:\Testing\boto\boto\boto\swf\layer2.py,ActivityType,1.0,layer2
310,310,"router,register","testplans ; <class 'str'>, TestPlanViewSet ; <class 'str'>",,D:\Testing\2gis\badger-api\pycd\urls.py,register,2, TestPlanViewSet ; <class 'str'> testplans ; <class 'str'>,router,register,'linter',D:\Testing\box\ClusterRunner\test\framework\pylint\__init__.py,,1.0,__init__
311,311,"router,register","testplans ; <class 'str'>, TestPlanViewSet ; <class 'str'>",,D:\Testing\2gis\badger-api\pycd\urls.py,register,2, TestPlanViewSet ; <class 'str'> testplans ; <class 'str'>,router,register,'linter',D:\Testing\brettcannon\caniusepython3\caniusepython3\pylint_checker.py,,1.0,pylint_checker
312,312,"router,register","testplans ; <class 'str'>, TestPlanViewSet ; <class 'str'>",,D:\Testing\2gis\badger-api\pycd\urls.py,register,2, TestPlanViewSet ; <class 'str'> testplans ; <class 'str'>,router,register,"'self', 'operation', 'function'",D:\Testing\BruceSherwood\vpython-wx\site-packages\vidle3\WidgetRedirector.py,WidgetRedirector,3.0,WidgetRedirector
313,313,"router,register","testplans ; <class 'str'>, TestPlanViewSet ; <class 'str'>",,D:\Testing\2gis\badger-api\pycd\urls.py,register,2, TestPlanViewSet ; <class 'str'> testplans ; <class 'str'>,router,register,,D:\Testing\bt3gl\Neat-Problems-in-Python-and-Flask\USEFUL\snippets_and_examples_Flask\example_new_user_form\app\auth\views.py,,1.0,views
314,314,"router,register","testplans ; <class 'str'>, TestPlanViewSet ; <class 'str'>",,D:\Testing\2gis\badger-api\pycd\urls.py,register,2, TestPlanViewSet ; <class 'str'> testplans ; <class 'str'>,router,register,,D:\Testing\bt3gl\Neat-Problems-in-Python-and-Flask\USEFUL\snippets_and_examples_Flask\example_password_reset\app\auth\views.py,,1.0,views
315,315,"router,register","testplans ; <class 'str'>, TestPlanViewSet ; <class 'str'>",,D:\Testing\2gis\badger-api\pycd\urls.py,register,2, TestPlanViewSet ; <class 'str'> testplans ; <class 'str'>,router,register,,D:\Testing\bt3gl\Neat-Problems-in-Python-and-Flask\USEFUL\snippets_and_examples_Flask\example_password_update\app\auth\views.py,,1.0,views
316,316,"router,register","testplans ; <class 'str'>, TestPlanViewSet ; <class 'str'>",,D:\Testing\2gis\badger-api\pycd\urls.py,register,2, TestPlanViewSet ; <class 'str'> testplans ; <class 'str'>,router,register,"'cls', 'name', 'public_key_type', 'create_verifier'",D:\Testing\BU-NU-CLOUD-SP16\Trusted-Platform-Module-nova\nova\signature_utils.py,SignatureKeyType,4.0,signature_utils
317,317,"router,register","testplans ; <class 'str'>, TestPlanViewSet ; <class 'str'>",,D:\Testing\2gis\badger-api\pycd\urls.py,register,2, TestPlanViewSet ; <class 'str'> testplans ; <class 'str'>,router,register,'f',D:\Testing\bueda\django-comrade\comrade\cronjobs\__init__.py,,1.0,__init__
318,318,"router,register","testplans ; <class 'str'>, TestPlanViewSet ; <class 'str'>",,D:\Testing\2gis\badger-api\pycd\urls.py,register,2, TestPlanViewSet ; <class 'str'> testplans ; <class 'str'>,router,register,"'model', 'permissions'",D:\Testing\callowayproject\django-objectpermissions\objectpermissions\registration.py,,2.0,registration
319,319,"router,register","testplans ; <class 'str'>, TestPlanViewSet ; <class 'str'>",,D:\Testing\2gis\badger-api\pycd\urls.py,register,2, TestPlanViewSet ; <class 'str'> testplans ; <class 'str'>,router,register,"'self', 'listener'",D:\Testing\CarterBain\Medici\ib\opt\dispatcher.py,Dispatcher,2.0,dispatcher
320,320,"router,register","testplans ; <class 'str'>, TestPlanViewSet ; <class 'str'>",,D:\Testing\2gis\badger-api\pycd\urls.py,register,2, TestPlanViewSet ; <class 'str'> testplans ; <class 'str'>,router,register,"'model', 'feed_attr'",D:\Testing\caseywstark\colab\colab\apps\object_feeds\__init__.py,,2.0,__init__
321,321,"router,register","testplans ; <class 'str'>, TestPlanViewSet ; <class 'str'>",,D:\Testing\2gis\badger-api\pycd\urls.py,register,2, TestPlanViewSet ; <class 'str'> testplans ; <class 'str'>,router,register,,D:\Testing\cburmeister\flask-bones\app\auth\views.py,,1.0,views
322,322,"router,register","testplans ; <class 'str'>, TestPlanViewSet ; <class 'str'>",,D:\Testing\2gis\badger-api\pycd\urls.py,register,2, TestPlanViewSet ; <class 'str'> testplans ; <class 'str'>,router,register,"'self', 'name', 'encoder', 'decoder', 'content_type', 'content_encoding'",D:\Testing\celery\kombu\kombu\serialization.py,SerializerRegistry,6.0,serialization
323,323,"router,register","testplans ; <class 'str'>, TestPlanViewSet ; <class 'str'>",,D:\Testing\2gis\badger-api\pycd\urls.py,register,2, TestPlanViewSet ; <class 'str'> testplans ; <class 'str'>,router,register,"'self', 'name', 'method'",D:\Testing\cenobites\flask-jsonrpc\flask_jsonrpc\site.py,JSONRPCSite,3.0,site
324,324,"router,register","testplans ; <class 'str'>, TestPlanViewSet ; <class 'str'>",,D:\Testing\2gis\badger-api\pycd\urls.py,register,2, TestPlanViewSet ; <class 'str'> testplans ; <class 'str'>,router,register,'request',D:\Testing\chaosk\teerace\teerace\accounts\views.py,,1.0,views
325,325,"router,register","testplans ; <class 'str'>, TestPlanViewSet ; <class 'str'>",,D:\Testing\2gis\badger-api\pycd\urls.py,register,2, TestPlanViewSet ; <class 'str'> testplans ; <class 'str'>,router,register,"'self', 'app', 'options', 'first_registration'",D:\Testing\Chitrank-Dixit\InMyMind\src\lib\flask\blueprints.py,Blueprint,4.0,blueprints
326,326,"router,register","testplans ; <class 'str'>, TestPlanViewSet ; <class 'str'>",,D:\Testing\2gis\badger-api\pycd\urls.py,register,2, TestPlanViewSet ; <class 'str'> testplans ; <class 'str'>,router,register,"'self', 'parent'",D:\Testing\circuits\circuits\circuits\core\components.py,BaseComponent,2.0,components
327,327,"router,register","testplans ; <class 'str'>, TestPlanViewSet ; <class 'str'>",,D:\Testing\2gis\badger-api\pycd\urls.py,register,2, TestPlanViewSet ; <class 'str'> testplans ; <class 'str'>,router,register,"'name', 'func'",D:\Testing\CiscoSystems\avos\openstack_dashboard\openstack\common\policy.py,,2.0,policy
328,328,"router,register","launches ; <class 'str'>, LaunchViewSet ; <class 'str'>",,D:\Testing\2gis\badger-api\pycd\urls.py,register,2, LaunchViewSet ; <class 'str'> launches ; <class 'str'>,router,register,'request',D:\Testing\2buntu\2buntu-blog\twobuntu\accounts\views.py,,1.0,views
329,329,"router,register","launches ; <class 'str'>, LaunchViewSet ; <class 'str'>",,D:\Testing\2gis\badger-api\pycd\urls.py,register,2, LaunchViewSet ; <class 'str'> launches ; <class 'str'>,router,register,'report',D:\Testing\bkonkle\django-reporter\reporter\registration.py,,1.0,registration
330,330,"router,register","launches ; <class 'str'>, LaunchViewSet ; <class 'str'>",,D:\Testing\2gis\badger-api\pycd\urls.py,register,2, LaunchViewSet ; <class 'str'> launches ; <class 'str'>,router,register,'self',D:\Testing\boto\boto\boto\swf\layer2.py,Domain,1.0,layer2
331,331,"router,register","launches ; <class 'str'>, LaunchViewSet ; <class 'str'>",,D:\Testing\2gis\badger-api\pycd\urls.py,register,2, LaunchViewSet ; <class 'str'> launches ; <class 'str'>,router,register,'self',D:\Testing\boto\boto\boto\swf\layer2.py,WorkflowType,1.0,layer2
332,332,"router,register","launches ; <class 'str'>, LaunchViewSet ; <class 'str'>",,D:\Testing\2gis\badger-api\pycd\urls.py,register,2, LaunchViewSet ; <class 'str'> launches ; <class 'str'>,router,register,'self',D:\Testing\boto\boto\boto\swf\layer2.py,ActivityType,1.0,layer2
333,333,"router,register","launches ; <class 'str'>, LaunchViewSet ; <class 'str'>",,D:\Testing\2gis\badger-api\pycd\urls.py,register,2, LaunchViewSet ; <class 'str'> launches ; <class 'str'>,router,register,'linter',D:\Testing\box\ClusterRunner\test\framework\pylint\__init__.py,,1.0,__init__
334,334,"router,register","launches ; <class 'str'>, LaunchViewSet ; <class 'str'>",,D:\Testing\2gis\badger-api\pycd\urls.py,register,2, LaunchViewSet ; <class 'str'> launches ; <class 'str'>,router,register,'linter',D:\Testing\brettcannon\caniusepython3\caniusepython3\pylint_checker.py,,1.0,pylint_checker
335,335,"router,register","launches ; <class 'str'>, LaunchViewSet ; <class 'str'>",,D:\Testing\2gis\badger-api\pycd\urls.py,register,2, LaunchViewSet ; <class 'str'> launches ; <class 'str'>,router,register,"'self', 'operation', 'function'",D:\Testing\BruceSherwood\vpython-wx\site-packages\vidle3\WidgetRedirector.py,WidgetRedirector,3.0,WidgetRedirector
336,336,"router,register","launches ; <class 'str'>, LaunchViewSet ; <class 'str'>",,D:\Testing\2gis\badger-api\pycd\urls.py,register,2, LaunchViewSet ; <class 'str'> launches ; <class 'str'>,router,register,,D:\Testing\bt3gl\Neat-Problems-in-Python-and-Flask\USEFUL\snippets_and_examples_Flask\example_new_user_form\app\auth\views.py,,1.0,views
337,337,"router,register","launches ; <class 'str'>, LaunchViewSet ; <class 'str'>",,D:\Testing\2gis\badger-api\pycd\urls.py,register,2, LaunchViewSet ; <class 'str'> launches ; <class 'str'>,router,register,,D:\Testing\bt3gl\Neat-Problems-in-Python-and-Flask\USEFUL\snippets_and_examples_Flask\example_password_reset\app\auth\views.py,,1.0,views
338,338,"router,register","launches ; <class 'str'>, LaunchViewSet ; <class 'str'>",,D:\Testing\2gis\badger-api\pycd\urls.py,register,2, LaunchViewSet ; <class 'str'> launches ; <class 'str'>,router,register,,D:\Testing\bt3gl\Neat-Problems-in-Python-and-Flask\USEFUL\snippets_and_examples_Flask\example_password_update\app\auth\views.py,,1.0,views
339,339,"router,register","launches ; <class 'str'>, LaunchViewSet ; <class 'str'>",,D:\Testing\2gis\badger-api\pycd\urls.py,register,2, LaunchViewSet ; <class 'str'> launches ; <class 'str'>,router,register,"'cls', 'name', 'public_key_type', 'create_verifier'",D:\Testing\BU-NU-CLOUD-SP16\Trusted-Platform-Module-nova\nova\signature_utils.py,SignatureKeyType,4.0,signature_utils
340,340,"router,register","launches ; <class 'str'>, LaunchViewSet ; <class 'str'>",,D:\Testing\2gis\badger-api\pycd\urls.py,register,2, LaunchViewSet ; <class 'str'> launches ; <class 'str'>,router,register,'f',D:\Testing\bueda\django-comrade\comrade\cronjobs\__init__.py,,1.0,__init__
341,341,"router,register","launches ; <class 'str'>, LaunchViewSet ; <class 'str'>",,D:\Testing\2gis\badger-api\pycd\urls.py,register,2, LaunchViewSet ; <class 'str'> launches ; <class 'str'>,router,register,"'model', 'permissions'",D:\Testing\callowayproject\django-objectpermissions\objectpermissions\registration.py,,2.0,registration
342,342,"router,register","launches ; <class 'str'>, LaunchViewSet ; <class 'str'>",,D:\Testing\2gis\badger-api\pycd\urls.py,register,2, LaunchViewSet ; <class 'str'> launches ; <class 'str'>,router,register,"'self', 'listener'",D:\Testing\CarterBain\Medici\ib\opt\dispatcher.py,Dispatcher,2.0,dispatcher
343,343,"router,register","launches ; <class 'str'>, LaunchViewSet ; <class 'str'>",,D:\Testing\2gis\badger-api\pycd\urls.py,register,2, LaunchViewSet ; <class 'str'> launches ; <class 'str'>,router,register,"'model', 'feed_attr'",D:\Testing\caseywstark\colab\colab\apps\object_feeds\__init__.py,,2.0,__init__
344,344,"router,register","launches ; <class 'str'>, LaunchViewSet ; <class 'str'>",,D:\Testing\2gis\badger-api\pycd\urls.py,register,2, LaunchViewSet ; <class 'str'> launches ; <class 'str'>,router,register,,D:\Testing\cburmeister\flask-bones\app\auth\views.py,,1.0,views
345,345,"router,register","launches ; <class 'str'>, LaunchViewSet ; <class 'str'>",,D:\Testing\2gis\badger-api\pycd\urls.py,register,2, LaunchViewSet ; <class 'str'> launches ; <class 'str'>,router,register,"'self', 'name', 'encoder', 'decoder', 'content_type', 'content_encoding'",D:\Testing\celery\kombu\kombu\serialization.py,SerializerRegistry,6.0,serialization
346,346,"router,register","launches ; <class 'str'>, LaunchViewSet ; <class 'str'>",,D:\Testing\2gis\badger-api\pycd\urls.py,register,2, LaunchViewSet ; <class 'str'> launches ; <class 'str'>,router,register,"'self', 'name', 'method'",D:\Testing\cenobites\flask-jsonrpc\flask_jsonrpc\site.py,JSONRPCSite,3.0,site
347,347,"router,register","launches ; <class 'str'>, LaunchViewSet ; <class 'str'>",,D:\Testing\2gis\badger-api\pycd\urls.py,register,2, LaunchViewSet ; <class 'str'> launches ; <class 'str'>,router,register,'request',D:\Testing\chaosk\teerace\teerace\accounts\views.py,,1.0,views
348,348,"router,register","launches ; <class 'str'>, LaunchViewSet ; <class 'str'>",,D:\Testing\2gis\badger-api\pycd\urls.py,register,2, LaunchViewSet ; <class 'str'> launches ; <class 'str'>,router,register,"'self', 'app', 'options', 'first_registration'",D:\Testing\Chitrank-Dixit\InMyMind\src\lib\flask\blueprints.py,Blueprint,4.0,blueprints
349,349,"router,register","launches ; <class 'str'>, LaunchViewSet ; <class 'str'>",,D:\Testing\2gis\badger-api\pycd\urls.py,register,2, LaunchViewSet ; <class 'str'> launches ; <class 'str'>,router,register,"'self', 'parent'",D:\Testing\circuits\circuits\circuits\core\components.py,BaseComponent,2.0,components
350,350,"router,register","launches ; <class 'str'>, LaunchViewSet ; <class 'str'>",,D:\Testing\2gis\badger-api\pycd\urls.py,register,2, LaunchViewSet ; <class 'str'> launches ; <class 'str'>,router,register,"'name', 'func'",D:\Testing\CiscoSystems\avos\openstack_dashboard\openstack\common\policy.py,,2.0,policy
351,351,"router,register","testresults ; <class 'str'>, TestResultViewSet ; <class 'str'>",,D:\Testing\2gis\badger-api\pycd\urls.py,register,2, TestResultViewSet ; <class 'str'> testresults ; <class 'str'>,router,register,'request',D:\Testing\2buntu\2buntu-blog\twobuntu\accounts\views.py,,1.0,views
352,352,"router,register","testresults ; <class 'str'>, TestResultViewSet ; <class 'str'>",,D:\Testing\2gis\badger-api\pycd\urls.py,register,2, TestResultViewSet ; <class 'str'> testresults ; <class 'str'>,router,register,'report',D:\Testing\bkonkle\django-reporter\reporter\registration.py,,1.0,registration
353,353,"router,register","testresults ; <class 'str'>, TestResultViewSet ; <class 'str'>",,D:\Testing\2gis\badger-api\pycd\urls.py,register,2, TestResultViewSet ; <class 'str'> testresults ; <class 'str'>,router,register,'self',D:\Testing\boto\boto\boto\swf\layer2.py,Domain,1.0,layer2
354,354,"router,register","testresults ; <class 'str'>, TestResultViewSet ; <class 'str'>",,D:\Testing\2gis\badger-api\pycd\urls.py,register,2, TestResultViewSet ; <class 'str'> testresults ; <class 'str'>,router,register,'self',D:\Testing\boto\boto\boto\swf\layer2.py,WorkflowType,1.0,layer2
355,355,"router,register","testresults ; <class 'str'>, TestResultViewSet ; <class 'str'>",,D:\Testing\2gis\badger-api\pycd\urls.py,register,2, TestResultViewSet ; <class 'str'> testresults ; <class 'str'>,router,register,'self',D:\Testing\boto\boto\boto\swf\layer2.py,ActivityType,1.0,layer2
356,356,"router,register","testresults ; <class 'str'>, TestResultViewSet ; <class 'str'>",,D:\Testing\2gis\badger-api\pycd\urls.py,register,2, TestResultViewSet ; <class 'str'> testresults ; <class 'str'>,router,register,'linter',D:\Testing\box\ClusterRunner\test\framework\pylint\__init__.py,,1.0,__init__
357,357,"router,register","testresults ; <class 'str'>, TestResultViewSet ; <class 'str'>",,D:\Testing\2gis\badger-api\pycd\urls.py,register,2, TestResultViewSet ; <class 'str'> testresults ; <class 'str'>,router,register,'linter',D:\Testing\brettcannon\caniusepython3\caniusepython3\pylint_checker.py,,1.0,pylint_checker
