,M_Call_Name,M_Call_Arg,Receiver_var,File_Name,MethodName,M_Call_Arg_len,MethodClass,Swap_arg_listing
403,"game,new_connection","Glass Door ; <class 'str'>, sidewalk ; <class 'str'>, vestibule ; <class 'str'>, List_value ; List, List_value ; List",,D:\Testing\gever\bwx-adventure\tutorial7.py,new_connection,5,game, List_value ; List  List_value ; List  vestibule ; <class 'str'>  sidewalk ; <class 'str'> Glass Door ; <class 'str'>
404,"game,new_connection","Office Door ; <class 'str'>, vestibule ; <class 'str'>, office ; <class 'str'>, List_value ; List, List_value ; List",,D:\Testing\gever\bwx-adventure\tutorial7.py,new_connection,5,game, List_value ; List  List_value ; List  office ; <class 'str'>  vestibule ; <class 'str'> Office Door ; <class 'str'>
411,"bear,add_phrase","wake bear ; <class 'str'>, ",,D:\Testing\gever\bwx-adventure\tutorial7.py,add_phrase,2,bear,wake bear ; <class 'str'>
414,"dragon,add_phrase","fight dragon ; <class 'str'>, fight_dragon ; <class 'str'>",,D:\Testing\gever\bwx-adventure\tutorial7.py,add_phrase,2,dragon, fight_dragon ; <class 'str'> fight dragon ; <class 'str'>
468,clean_pyc,"_dir ; <class 'str'>, ",,D:\Testing\gferreira\hTools2\Lib\Scripts\workspace\clear pyc files.py,clean_pyc,2,,_dir ; <class 'str'>
469,clean_pyc,"_dir ; <class 'str'>, _path ; <class 'str'>",,D:\Testing\gferreira\hTools2\Lib\Scripts\workspace\clear pyc files.py,clean_pyc,2,, _path ; <class 'str'> _dir ; <class 'str'>
470,add_menu,"menu_name ; <class 'str'>, ",,D:\Testing\gferreira\hTools2\Lib\add-RF-menu.py,add_menu,2,,menu_name ; <class 'str'>
471,add_menu,"menu_name ; <class 'str'>, scripts_path ; <class 'str'>",,D:\Testing\gferreira\hTools2\Lib\add-RF-menu.py,add_menu,2,, scripts_path ; <class 'str'> menu_name ; <class 'str'>
475,getattr,"socket ; <class 'str'>, AF_INET6 ; <class 'str'>, None ; <class 'NoneType'>",AF_INET6,D:\Testing\giampaolo\psutil\psutil\_common.py,getattr,3,, None ; <class 'NoneType'>  AF_INET6 ; <class 'str'> socket ; <class 'str'>
476,getattr,"socket ; <class 'str'>, AF_UNIX ; <class 'str'>, None ; <class 'NoneType'>",AF_UNIX,D:\Testing\giampaolo\psutil\psutil\_common.py,getattr,3,, None ; <class 'NoneType'>  AF_UNIX ; <class 'str'> socket ; <class 'str'>
477,namedtuple,"sswap ; <class 'str'>, List_value ; List",sswap,D:\Testing\giampaolo\psutil\psutil\_common.py,namedtuple,2,, List_value ; List sswap ; <class 'str'>
478,namedtuple,"sdiskusage ; <class 'str'>, List_value ; List",sdiskusage,D:\Testing\giampaolo\psutil\psutil\_common.py,namedtuple,2,, List_value ; List sdiskusage ; <class 'str'>
479,namedtuple,"sdiskio ; <class 'str'>, List_value ; List",sdiskio,D:\Testing\giampaolo\psutil\psutil\_common.py,namedtuple,2,, List_value ; List sdiskio ; <class 'str'>
480,namedtuple,"sdiskpart ; <class 'str'>, List_value ; List",sdiskpart,D:\Testing\giampaolo\psutil\psutil\_common.py,namedtuple,2,, List_value ; List sdiskpart ; <class 'str'>
481,namedtuple,"snetio ; <class 'str'>, List_value ; List",snetio,D:\Testing\giampaolo\psutil\psutil\_common.py,namedtuple,2,, List_value ; List snetio ; <class 'str'>
482,namedtuple,"suser ; <class 'str'>, List_value ; List",suser,D:\Testing\giampaolo\psutil\psutil\_common.py,namedtuple,2,, List_value ; List suser ; <class 'str'>
483,namedtuple,"sconn ; <class 'str'>, List_value ; List",sconn,D:\Testing\giampaolo\psutil\psutil\_common.py,namedtuple,2,, List_value ; List sconn ; <class 'str'>
484,namedtuple,"snic ; <class 'str'>, List_value ; List",snic,D:\Testing\giampaolo\psutil\psutil\_common.py,namedtuple,2,, List_value ; List snic ; <class 'str'>
485,namedtuple,"snicstats ; <class 'str'>, List_value ; List",snicstats,D:\Testing\giampaolo\psutil\psutil\_common.py,namedtuple,2,, List_value ; List snicstats ; <class 'str'>
486,namedtuple,"scpustats ; <class 'str'>, List_value ; List",scpustats,D:\Testing\giampaolo\psutil\psutil\_common.py,namedtuple,2,, List_value ; List scpustats ; <class 'str'>
487,namedtuple,"pcputimes ; <class 'str'>, List_value ; List",pcputimes,D:\Testing\giampaolo\psutil\psutil\_common.py,namedtuple,2,, List_value ; List pcputimes ; <class 'str'>
488,namedtuple,"popenfile ; <class 'str'>, List_value ; List",popenfile,D:\Testing\giampaolo\psutil\psutil\_common.py,namedtuple,2,, List_value ; List popenfile ; <class 'str'>
489,namedtuple,"pthread ; <class 'str'>, List_value ; List",pthread,D:\Testing\giampaolo\psutil\psutil\_common.py,namedtuple,2,, List_value ; List pthread ; <class 'str'>
490,namedtuple,"puids ; <class 'str'>, List_value ; List",puids,D:\Testing\giampaolo\psutil\psutil\_common.py,namedtuple,2,, List_value ; List puids ; <class 'str'>
491,namedtuple,"pgids ; <class 'str'>, List_value ; List",pgids,D:\Testing\giampaolo\psutil\psutil\_common.py,namedtuple,2,, List_value ; List pgids ; <class 'str'>
492,namedtuple,"pio ; <class 'str'>, List_value ; List",pio,D:\Testing\giampaolo\psutil\psutil\_common.py,namedtuple,2,, List_value ; List pio ; <class 'str'>
493,namedtuple,"pionice ; <class 'str'>, List_value ; List",pionice,D:\Testing\giampaolo\psutil\psutil\_common.py,namedtuple,2,, List_value ; List pionice ; <class 'str'>
494,namedtuple,"pctxsw ; <class 'str'>, List_value ; List",pctxsw,D:\Testing\giampaolo\psutil\psutil\_common.py,namedtuple,2,, List_value ; List pctxsw ; <class 'str'>
495,namedtuple,"pconn ; <class 'str'>, List_value ; List",pconn,D:\Testing\giampaolo\psutil\psutil\_common.py,namedtuple,2,, List_value ; List pconn ; <class 'str'>
496,namedtuple,"scputimes ; <class 'str'>, List_value ; List",scputimes,D:\Testing\giampaolo\psutil\psutil\_pssunos.py,namedtuple,2,, List_value ; List scputimes ; <class 'str'>
497,namedtuple,"pcputimes ; <class 'str'>, List_value ; List",pcputimes,D:\Testing\giampaolo\psutil\psutil\_pssunos.py,namedtuple,2,, List_value ; List pcputimes ; <class 'str'>
498,namedtuple,"svmem ; <class 'str'>, List_value ; List",svmem,D:\Testing\giampaolo\psutil\psutil\_pssunos.py,namedtuple,2,, List_value ; List svmem ; <class 'str'>
499,namedtuple,"pmem ; <class 'str'>, List_value ; List",pmem,D:\Testing\giampaolo\psutil\psutil\_pssunos.py,namedtuple,2,, List_value ; List pmem ; <class 'str'>
500,namedtuple,"pmmap_grouped ; <class 'str'>, List_value ; List",pmmap_grouped,D:\Testing\giampaolo\psutil\psutil\_pssunos.py,namedtuple,2,, List_value ; List pmmap_grouped ; <class 'str'>
501,namedtuple,"pmmap_ext ; <class 'str'>, ",pmmap_ext,D:\Testing\giampaolo\psutil\psutil\_pssunos.py,namedtuple,2,,pmmap_ext ; <class 'str'>
502,namedtuple,"mmap ;<class 'str'>, path rss anon locked ;<class 'str'>",nt_mmap_grouped,D:\Testing\giampaolo\psutil\psutil\_pssunos.py,namedtuple,2,, path rss anon locked ;<class 'str'> mmap ;<class 'str'>
503,namedtuple,"mmap ;<class 'str'>, addr perms path rss anon locked ;<class 'str'>",nt_mmap_ext,D:\Testing\giampaolo\psutil\psutil\_pssunos.py,namedtuple,2,, addr perms path rss anon locked ;<class 'str'> mmap ;<class 'str'>
508,getattr,"settings ; <class 'str'>, GEOIP_REQUEST_IP_RESOLVER ; <class 'str'>, geoip_utils.utils.remote_addr_ip ; <class 'str'>",REQUEST_IP_RESOLVER,D:\Testing\Gidsy\django-geoip-utils\geoip_utils\settings.py,getattr,3,, geoip_utils.utils.remote_addr_ip ; <class 'str'>  GEOIP_REQUEST_IP_RESOLVER ; <class 'str'> settings ; <class 'str'>
509,getattr,"settings ; <class 'str'>, GEOIP_CACHE_METHOD ; <class 'str'>, None ; <class 'NoneType'>",CACHE_METHOD,D:\Testing\Gidsy\django-geoip-utils\geoip_utils\settings.py,getattr,3,, None ; <class 'NoneType'>  GEOIP_CACHE_METHOD ; <class 'str'> settings ; <class 'str'>
511,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\gijzelaerr\python-snap7\doc\conf.py,insert,2,sys,0 ; <class 'int'>
517,patterns," ; <class 'str'>, , , , , , , ",urlpatterns,D:\Testing\gillesfabio\creer-un-blog-avec-django-1.2\website\apps\blog\urls.py,patterns,8,, ; <class 'str'>
522,getattr,"settings ; <class 'str'>, CSVIMPORTER_UPLOAD_TO ;<class 'str'>, csvimporter ;<class 'str'>",upload_to,D:\Testing\girasquid\django-csv-importer\csvimporter\models.py,getattr,3,, csvimporter ;<class 'str'>  CSVIMPORTER_UPLOAD_TO ;<class 'str'> settings ; <class 'str'>
523,"sys,path,insert","1 ; <class 'int'>, ROOT_DIR ; <class 'str'>",,D:\Testing\girder\girder\docs\conf.py,insert,2,sys, ROOT_DIR ; <class 'str'> 1 ; <class 'int'>
524,"sys,path,insert","1 ; <class 'int'>, ",,D:\Testing\girder\girder\docs\conf.py,insert,2,sys,1 ; <class 'int'>
525,get_methods,"<ast.Attribute object at 0x000001C897A069A0> ; <class 'ast.Attribute'>, <ast.Attribute object at 0x000001C897A06910> ; <class 'ast.Attribute'>, <ast.Attribute object at 0x000001C897A06880> ; <class 'ast.Attribute'>, MongoClient ; <class 'str'>, MongoReplicaSetClient ; <class 'str'>, pymongo ; <class 'str'>",EXECUTABLE_MONGO_METHODS,D:\Testing\girder\girder\girder\external\mongodb_proxy.py,get_methods,6,, pymongo ; <class 'str'>  MongoReplicaSetClient ; <class 'str'>  MongoClient ; <class 'str'>  <ast.Attribute object at 0x000001C897A06880> ; <class 'ast.Attribute'>  <ast.Attribute object at 0x000001C897A06910> ; <class 'ast.Attribute'> <ast.Attribute object at 0x000001C897A069A0> ; <class 'ast.Attribute'>
530,portScan,"<ast.Name object at 0x000001C897950730> ; <class 'ast.Name'>, ",,D:\Testing\girishramnani\hacking-tools\port_scanner\portScan.py,portScan,2,,<ast.Name object at 0x000001C897950730> ; <class 'ast.Name'>
531,portScan,"<ast.Name object at 0x000001C897950730> ; <class 'ast.Name'>, ",,D:\Testing\girishramnani\hacking-tools\port_scanner\portScan.py,portScan,2,,<ast.Name object at 0x000001C897950730> ; <class 'ast.Name'>
534,property,"_get_commit ; <class 'str'>, set_commit ; <class 'str'>",commit,D:\Testing\gitpython-developers\GitPython\git\refs\symbolic.py,property,2,,"_get_commit ; <class 'str'>, set_commit ; <class 'str'>"
535,property,"_get_object ; <class 'str'>, set_object ; <class 'str'>",object,D:\Testing\gitpython-developers\GitPython\git\refs\symbolic.py,property,2,,"_get_object ; <class 'str'>, set_object ; <class 'str'>"
536,property,"_get_reference ; <class 'str'>, set_reference ; <class 'str'>",reference,D:\Testing\gitpython-developers\GitPython\git\refs\symbolic.py,property,2,,"_get_reference ; <class 'str'>, set_reference ; <class 'str'>"
537,"admin,site,register","Feedback ; <class 'str'>, FeedbackAdmin ; <class 'str'>",,D:\Testing\gkmngrgn\django-voice\djangovoice\admin.py,register,2,admin, FeedbackAdmin ; <class 'str'> Feedback ; <class 'str'>
538,"admin,site,register","List_value ; List, SlugFieldAdmin ; <class 'str'>",,D:\Testing\gkmngrgn\django-voice\djangovoice\admin.py,register,2,admin, SlugFieldAdmin ; <class 'str'> List_value ; List
539,getattr,"settings ; <class 'str'>, VOICE_BRAND_VIEW ; <class 'str'>, djangovoice_home ; <class 'str'>",BRAND_VIEW,D:\Testing\gkmngrgn\django-voice\djangovoice\settings.py,getattr,3,, djangovoice_home ; <class 'str'>  VOICE_BRAND_VIEW ; <class 'str'> settings ; <class 'str'>
540,getattr,"settings ; <class 'str'>, VOICE_ALLOW_ANONYMOUS_USER_SUBMIT ; <class 'str'>, False ; <class 'bool'>",ALLOW_ANONYMOUS_USER_SUBMIT,D:\Testing\gkmngrgn\django-voice\djangovoice\settings.py,getattr,3,, False ; <class 'bool'>  VOICE_ALLOW_ANONYMOUS_USER_SUBMIT ; <class 'str'> settings ; <class 'str'>
541,patterns," ; <class 'str'>, , , , , , , , , , , , , ",urlpatterns,D:\Testing\gkmngrgn\django-voice\djangovoice\urls.py,patterns,14,, ; <class 'str'>
544,update_wrapper,"dumps ; <class 'str'>, ",,D:\Testing\gkno\gkno_launcher\src\networkx\readwrite\json_graph\serialize.py,update_wrapper,2,,dumps ; <class 'str'>
545,update_wrapper,"dumps ; <class 'str'>, <ast.Name object at 0x000001C897809130> ; <class 'ast.Name'>",,D:\Testing\gkno\gkno_launcher\src\networkx\readwrite\json_graph\serialize.py,update_wrapper,2,, <ast.Name object at 0x000001C897809130> ; <class 'ast.Name'> dumps ; <class 'str'>
547,update_wrapper,"loads ; <class 'str'>, ",,D:\Testing\gkno\gkno_launcher\src\networkx\readwrite\json_graph\serialize.py,update_wrapper,2,,loads ; <class 'str'>
548,update_wrapper,"loads ; <class 'str'>, <ast.Name object at 0x000001C897809700> ; <class 'ast.Name'>",,D:\Testing\gkno\gkno_launcher\src\networkx\readwrite\json_graph\serialize.py,update_wrapper,2,, <ast.Name object at 0x000001C897809700> ; <class 'ast.Name'> loads ; <class 'str'>
550,update_wrapper,"dump ; <class 'str'>, ",,D:\Testing\gkno\gkno_launcher\src\networkx\readwrite\json_graph\serialize.py,update_wrapper,2,,dump ; <class 'str'>
551,update_wrapper,"dump ; <class 'str'>, <ast.Name object at 0x000001C89782A700> ; <class 'ast.Name'>",,D:\Testing\gkno\gkno_launcher\src\networkx\readwrite\json_graph\serialize.py,update_wrapper,2,, <ast.Name object at 0x000001C89782A700> ; <class 'ast.Name'> dump ; <class 'str'>
553,update_wrapper,"load ; <class 'str'>, ",,D:\Testing\gkno\gkno_launcher\src\networkx\readwrite\json_graph\serialize.py,update_wrapper,2,,load ; <class 'str'>
554,update_wrapper,"load ; <class 'str'>, <ast.Name object at 0x000001C89782A7F0> ; <class 'ast.Name'>",,D:\Testing\gkno\gkno_launcher\src\networkx\readwrite\json_graph\serialize.py,update_wrapper,2,, <ast.Name object at 0x000001C89782A7F0> ; <class 'ast.Name'> load ; <class 'str'>
557,open,"outputFile ; <class 'str'>, w ; <class 'str'>",filehandle,D:\Testing\gkno\gkno_launcher\tools\scripts\runningMean.py,open,2,, w ; <class 'str'> outputFile ; <class 'str'>
560,print,"MNew ; <class 'str'>, ",,D:\Testing\gkno\gkno_launcher\tools\scripts\runningMean.py,print,2,,MNew ; <class 'str'>
561,print,"MNew ; <class 'str'>, 	 ; <class 'str'>, ",,D:\Testing\gkno\gkno_launcher\tools\scripts\runningMean.py,print,3,, 	 ; <class 'str'> MNew ; <class 'str'>
562,print,"MNew ; <class 'str'>, 	 ; <class 'str'>, median ; <class 'str'>, ",,D:\Testing\gkno\gkno_launcher\tools\scripts\runningMean.py,print,4,, median ; <class 'str'>  	 ; <class 'str'> MNew ; <class 'str'>
563,print,"MNew ; <class 'str'>, 	 ; <class 'str'>, median ; <class 'str'>, 	 ; <class 'str'>, ",,D:\Testing\gkno\gkno_launcher\tools\scripts\runningMean.py,print,5,, 	 ; <class 'str'>  median ; <class 'str'>  	 ; <class 'str'> MNew ; <class 'str'>
564,print,"MNew ; <class 'str'>, 	 ; <class 'str'>, median ; <class 'str'>, 	 ; <class 'str'>, sd ; <class 'str'>, ",,D:\Testing\gkno\gkno_launcher\tools\scripts\runningMean.py,print,6,, sd ; <class 'str'>  	 ; <class 'str'>  median ; <class 'str'>  	 ; <class 'str'> MNew ; <class 'str'>
565,print,"MNew ; <class 'str'>, 	 ; <class 'str'>, median ; <class 'str'>, 	 ; <class 'str'>, sd ; <class 'str'>, 	 ; <class 'str'>, ",,D:\Testing\gkno\gkno_launcher\tools\scripts\runningMean.py,print,7,, 	 ; <class 'str'>  sd ; <class 'str'>  	 ; <class 'str'>  median ; <class 'str'>  	 ; <class 'str'> MNew ; <class 'str'>
566,print,"MNew ; <class 'str'>, 	 ; <class 'str'>, median ; <class 'str'>, 	 ; <class 'str'>, sd ; <class 'str'>, 	 ; <class 'str'>, minC ; <class 'str'>, ",,D:\Testing\gkno\gkno_launcher\tools\scripts\runningMean.py,print,8,, minC ; <class 'str'>  	 ; <class 'str'>  sd ; <class 'str'>  	 ; <class 'str'>  median ; <class 'str'>  	 ; <class 'str'> MNew ; <class 'str'>
567,print,"MNew ; <class 'str'>, 	 ; <class 'str'>, median ; <class 'str'>, 	 ; <class 'str'>, sd ; <class 'str'>, 	 ; <class 'str'>, minC ; <class 'str'>, 	 ; <class 'str'>, ",,D:\Testing\gkno\gkno_launcher\tools\scripts\runningMean.py,print,9,, 	 ; <class 'str'>  minC ; <class 'str'>  	 ; <class 'str'>  sd ; <class 'str'>  	 ; <class 'str'>  median ; <class 'str'>  	 ; <class 'str'> MNew ; <class 'str'>
568,print,"MNew ; <class 'str'>, 	 ; <class 'str'>, median ; <class 'str'>, 	 ; <class 'str'>, sd ; <class 'str'>, 	 ; <class 'str'>, minC ; <class 'str'>, 	 ; <class 'str'>, maxC ; <class 'str'>, ",,D:\Testing\gkno\gkno_launcher\tools\scripts\runningMean.py,print,10,, maxC ; <class 'str'>  	 ; <class 'str'>  minC ; <class 'str'>  	 ; <class 'str'>  sd ; <class 'str'>  	 ; <class 'str'>  median ; <class 'str'>  	 ; <class 'str'> MNew ; <class 'str'>
569,print,"MNew ; <class 'str'>, 	 ; <class 'str'>, median ; <class 'str'>, 	 ; <class 'str'>, sd ; <class 'str'>, 	 ; <class 'str'>, minC ; <class 'str'>, 	 ; <class 'str'>, maxC ; <class 'str'>, 	 ; <class 'str'>, ",,D:\Testing\gkno\gkno_launcher\tools\scripts\runningMean.py,print,11,, 	 ; <class 'str'>  maxC ; <class 'str'>  	 ; <class 'str'>  minC ; <class 'str'>  	 ; <class 'str'>  sd ; <class 'str'>  	 ; <class 'str'>  median ; <class 'str'>  	 ; <class 'str'> MNew ; <class 'str'>
570,print,"MNew ; <class 'str'>, 	 ; <class 'str'>, median ; <class 'str'>, 	 ; <class 'str'>, sd ; <class 'str'>, 	 ; <class 'str'>, minC ; <class 'str'>, 	 ; <class 'str'>, maxC ; <class 'str'>, 	 ; <class 'str'>, length ; <class 'str'>",,D:\Testing\gkno\gkno_launcher\tools\scripts\runningMean.py,print,11,, length ; <class 'str'>  	 ; <class 'str'>  maxC ; <class 'str'>  	 ; <class 'str'>  minC ; <class 'str'>  	 ; <class 'str'>  sd ; <class 'str'>  	 ; <class 'str'>  median ; <class 'str'>  	 ; <class 'str'> MNew ; <class 'str'>
572,Config,"development ; <class 'str'>, ",testConfig,D:\Testing\glassesfactory\Shimehari\shimehari\testsuite\test_app.py,Config,2,,development ; <class 'str'>
573,Config,"development ; <class 'str'>, ",testConfig,D:\Testing\glassesfactory\Shimehari\shimehari\testsuite\test_routing.py,Config,2,,development ; <class 'str'>
577,get_qiniu_config,"QINIU_SECURE_URL ; <class 'str'>, False ; <class 'str'>",QINIU_SECURE_URL,D:\Testing\glasslion\django-qiniu-storage\qiniustorage\backends.py,get_qiniu_config,2,, False ; <class 'str'> QINIU_SECURE_URL ; <class 'str'>
579,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\glibin\tortik\docs\conf.py,insert,2,sys,0 ; <class 'int'>
583,register,"team ; <class 'str'>, ",,D:\Testing\globocom\database-as-a-service\dbaas\account\api.py,register,2,,team ; <class 'str'>
584,register,"team ; <class 'str'>, TeamAPI ; <class 'str'>",,D:\Testing\globocom\database-as-a-service\dbaas\account\api.py,register,2,, TeamAPI ; <class 'str'> team ; <class 'str'>
585,register,"user ; <class 'str'>, ",,D:\Testing\globocom\database-as-a-service\dbaas\account\api.py,register,2,,user ; <class 'str'>
586,register,"user ; <class 'str'>, UserAPI ; <class 'str'>",,D:\Testing\globocom\database-as-a-service\dbaas\account\api.py,register,2,, UserAPI ; <class 'str'> user ; <class 'str'>
588,"admin,site,register","Snapshot ; <class 'str'>, SnapshotAdmin ; <class 'str'>",,D:\Testing\globocom\database-as-a-service\dbaas\backup\admin\__init__.py,register,2,admin, SnapshotAdmin ; <class 'str'> Snapshot ; <class 'str'>
589,"admin,site,register","LogConfiguration ; <class 'str'>, LogConfigurationAdmin ; <class 'str'>",,D:\Testing\globocom\database-as-a-service\dbaas\backup\admin\__init__.py,register,2,admin, LogConfigurationAdmin ; <class 'str'> LogConfiguration ; <class 'str'>
591,patterns,"dashboard.views ; <class 'str'>, , , List_value ; List",urlpatterns,D:\Testing\globocom\database-as-a-service\dbaas\dashboard\urls.py,patterns,4,, List_value ; List     dashboard.views ; <class 'str'>
