,M_Call_Name,M_Call_Arg,Receiver_var,File_Name,MethodName,M_Call_Arg_len,Swap_arg_listing,MethodClass
213,"parser_reindex,add_argument","-u ; <class 'str'>, --update-alias ; <class 'str'>",,D:\Testing\hypothesis\h\h\script.py,add_argument,2, --update-alias ; <class 'str'> -u ; <class 'str'>,parser_reindex
220,"admin,site,register","KeyValue ; <class 'str'>, KeyValueAdmin ; <class 'str'>",,D:\Testing\hzlf\openbroadcast\website\apps\datatrans\admin.py,register,2, KeyValueAdmin ; <class 'str'> KeyValue ; <class 'str'>,admin
221,"admin,site,register","Invitation ; <class 'str'>, InvitationAdmin ; <class 'str'>",,D:\Testing\hzlf\openbroadcast\website\apps\invitation\admin.py,register,2, InvitationAdmin ; <class 'str'> Invitation ; <class 'str'>,admin
222,"admin,site,register","InvitationStats ; <class 'str'>, InvitationStatsAdmin ; <class 'str'>",,D:\Testing\hzlf\openbroadcast\website\apps\invitation\admin.py,register,2, InvitationStatsAdmin ; <class 'str'> InvitationStats ; <class 'str'>,admin
224,patterns," ; <class 'str'>, , , , , , ",urlpatterns,D:\Testing\hzlf\openbroadcast\website\apps\invitation\urls.py,patterns,7, ; <class 'str'>,
229,patterns," ; <class 'str'>, ",urlpatterns,D:\Testing\hzlf\openbroadcast\website\crispy_forms\tests\urls.py,patterns,2, ; <class 'str'>,
230,"admin,site,register","MultilingualFlatPage ; <class 'str'>, MultilingualFlatPageAdmin ; <class 'str'>",,D:\Testing\hzlf\openbroadcast\website\multilingual\flatpages\admin.py,register,2, MultilingualFlatPageAdmin ; <class 'str'> MultilingualFlatPage ; <class 'str'>,admin
237,get_config,"encoding ; <class 'str'>, ",default_encoding,D:\Testing\iambus\xunlei-lixian\lixian_encoding.py,get_config,2,encoding ; <class 'str'>,
245,"prof,addinfo","part ; <class 'str'>, 1 ; <class 'str'>",,D:\Testing\iamteem\redisco\tests\bm_profile.py,addinfo,2, 1 ; <class 'str'> part ; <class 'str'>,prof
248,"prof,addinfo","part ; <class 'str'>, 2 ; <class 'str'>",,D:\Testing\iamteem\redisco\tests\bm_profile.py,addinfo,2, 2 ; <class 'str'> part ; <class 'str'>,prof
253,"stats,sort_stats","time ; <class 'str'>, calls ; <class 'str'>",,D:\Testing\iamteem\redisco\tests\bm_profile.py,sort_stats,2, calls ; <class 'str'> time ; <class 'str'>,stats
258,getattr,"settings ; <class 'str'>, LIFESTREAM_DEFAULT_PAGINATION ; <class 'str'>, 20 ; <class 'int'>",DEFAULT_PAGINATION,D:\Testing\IanLewis\django-lifestream\lifestream\views.py,getattr,3, 20 ; <class 'int'>  LIFESTREAM_DEFAULT_PAGINATION ; <class 'str'> settings ; <class 'str'>,
269,Template,"<% if name_parts %><% for idx in xrange(0, len(name_parts) - 1) %>if (typeof ${'.'.join(name_parts[:idx + 1])} === 'undefined') ${'.'.join(name_parts[:idx + 1])} = {};
<% endfor %>${'.'.join(name_parts)} = <% endif %>(function (server_name, script_name, subdomain, url_scheme) {
    var converters = ${', '.join(converters)};
    var rules = $rules;
    function in_array(array, value) {
        if (array.indexOf != undefined) {
            return array.indexOf(value) != -1;
        }
        for (var i = 0; i < array.length; i++) {
            if (array[i] == value) {
                return true;
            }
        }
        return false;
    }
    function array_diff(array1, array2) {
        array1 = array1.slice();
        for (var i = array1.length-1; i >= 0; i--) {
            if (in_array(array2, array1[i])) {
                array1.splice(i, 1);
            }
        }
        return array1;
    }
    function split_obj(obj) {
        var names = [];
        var values = [];
        for (var name in obj) {
            if (typeof(obj[name]) != 'function') {
                names.push(name);
                values.push(obj[name]);
            }
        }
        return {names: names, values: values, original: obj};
    }
    function suitable(rule, args) {
        var default_args = split_obj(rule.defaults || {});
        var diff_arg_names = array_diff(rule.arguments, default_args.names);

        for (var i = 0; i < diff_arg_names.length; i++) {
            if (!in_array(args.names, diff_arg_names[i])) {
                return false;
            }
        }

        if (array_diff(rule.arguments, args.names).length == 0) {
            if (rule.defaults == null) {
                return true;
            }
            for (var i = 0; i < default_args.names.length; i++) {
                var key = default_args.names[i];
                var value = default_args.values[i];
                if (value != args.original[key]) {
                    return false;
                }
            }
        }

        return true;
    }
    function build(rule, args) {
        var tmp = [];
        var processed = rule.arguments.slice();
        for (var i = 0; i < rule.trace.length; i++) {
            var part = rule.trace[i];
            if (part.is_dynamic) {
                var converter = converters[rule.converters[part.data]];
                var data = converter(args.original[part.data]);
                if (data == null) {
                    return null;
                }
                tmp.push(data);
                processed.push(part.name);
            } else {
                tmp.push(part.data);
            }
        }
        tmp = tmp.join('');
        var pipe = tmp.indexOf('|');
        var subdomain = tmp.substring(0, pipe);
        var url = tmp.substring(pipe+1);

        var unprocessed = array_diff(args.names, processed);
        var first_query_var = true;
        for (var i = 0; i < unprocessed.length; i++) {
            if (first_query_var) {
                url += '?';
            } else {
                url += '&';
            }
            first_query_var = false;
            url += encodeURIComponent(unprocessed[i]);
            url += '=';
            url += encodeURIComponent(args.original[unprocessed[i]]);
        }
        return {subdomain: subdomain, path: url};
    }
    function lstrip(s, c) {
        while (s && s.substring(0, 1) == c) {
            s = s.substring(1);
        }
        return s;
    }
    function rstrip(s, c) {
        while (s && s.substring(s.length-1, s.length) == c) {
            s = s.substring(0, s.length-1);
        }
        return s;
    }
    return function(endpoint, args, force_external) {
        args = split_obj(args);
        var rv = null;
        for (var i = 0; i < rules.length; i++) {
            var rule = rules[i];
            if (rule.endpoint != endpoint) continue;
            if (suitable(rule, args)) {
                rv = build(rule, args);
                if (rv != null) {
                    break;
                }
            }
        }
        if (rv == null) {
            return null;
        }
        if (!force_external && rv.subdomain == subdomain) {
            return rstrip(script_name, '/') + '/' + lstrip(rv.path, '/');
        } else {
            return url_scheme + '://'
                   + (rv.subdomain ? rv.subdomain + '.' : '')
                   + server_name + rstrip(script_name, '/')
                   + '/' + lstrip(rv.path, '/');
        }
    };
}) ; <class 'str'>",_javascript_routing_template,D:\Testing\IanLewis\kay\kay\lib\werkzeug\contrib\jsrouting.py,Template,33," '/');
        }
    };
}) ; <class 'str'>  '/')
                   + '/' + lstrip(rv.path  '/');
        } else {
            return url_scheme + '://'
                   + (rv.subdomain ? rv.subdomain + '.' : '')
                   + server_name + rstrip(script_name  '/') + '/' + lstrip(rv.path  args);
                if (rv != null) {
                    break;
                }
            }
        }
        if (rv == null) {
            return null;
        }
        if (!force_external && rv.subdomain == subdomain) {
            return rstrip(script_name  args)) {
                rv = build(rule  force_external) {
        args = split_obj(args);
        var rv = null;
        for (var i = 0; i < rules.length; i++) {
            var rule = rules[i];
            if (rule.endpoint != endpoint) continue;
            if (suitable(rule  args  s.length-1);
        }
        return s;
    }
    return function(endpoint  s.length) == c) {
            s = s.substring(0  c) {
        while (s && s.substring(s.length-1  1) == c) {
            s = s.substring(1);
        }
        return s;
    }
    function rstrip(s  c) {
        while (s && s.substring(0  path: url};
    }
    function lstrip(s  processed);
        var first_query_var = true;
        for (var i = 0; i < unprocessed.length; i++) {
            if (first_query_var) {
                url += '?';
            } else {
                url += '&';
            }
            first_query_var = false;
            url += encodeURIComponent(unprocessed[i]);
            url += '=';
            url += encodeURIComponent(args.original[unprocessed[i]]);
        }
        return {subdomain: subdomain  pipe);
        var url = tmp.substring(pipe+1);

        var unprocessed = array_diff(args.names  args) {
        var tmp = [];
        var processed = rule.arguments.slice();
        for (var i = 0; i < rule.trace.length; i++) {
            var part = rule.trace[i];
            if (part.is_dynamic) {
                var converter = converters[rule.converters[part.data]];
                var data = converter(args.original[part.data]);
                if (data == null) {
                    return null;
                }
                tmp.push(data);
                processed.push(part.name);
            } else {
                tmp.push(part.data);
            }
        }
        tmp = tmp.join('');
        var pipe = tmp.indexOf('|');
        var subdomain = tmp.substring(0  args.names).length == 0) {
            if (rule.defaults == null) {
                return true;
            }
            for (var i = 0; i < default_args.names.length; i++) {
                var key = default_args.names[i];
                var value = default_args.values[i];
                if (value != args.original[key]) {
                    return false;
                }
            }
        }

        return true;
    }
    function build(rule  diff_arg_names[i])) {
                return false;
            }
        }

        if (array_diff(rule.arguments  default_args.names);

        for (var i = 0; i < diff_arg_names.length; i++) {
            if (!in_array(args.names  args) {
        var default_args = split_obj(rule.defaults || {});
        var diff_arg_names = array_diff(rule.arguments  original: obj};
    }
    function suitable(rule  values: values  1);
            }
        }
        return array1;
    }
    function split_obj(obj) {
        var names = [];
        var values = [];
        for (var name in obj) {
            if (typeof(obj[name]) != 'function') {
                names.push(name);
                values.push(obj[name]);
            }
        }
        return {names: names  array1[i])) {
                array1.splice(i  array2) {
        array1 = array1.slice();
        for (var i = array1.length-1; i >= 0; i--) {
            if (in_array(array2  value) {
        if (array.indexOf != undefined) {
            return array.indexOf(value) != -1;
        }
        for (var i = 0; i < array.length; i++) {
            if (array[i] == value) {
                return true;
            }
        }
        return false;
    }
    function array_diff(array1  '.join(converters)};
    var rules = $rules;
    function in_array(array  url_scheme) {
    var converters = ${'  subdomain  script_name  len(name_parts) - 1) %>if (typeof ${'.'.join(name_parts[:idx + 1])} === 'undefined') ${'.'.join(name_parts[:idx + 1])} = {};
<% endfor %>${'.'.join(name_parts)} = <% endif %>(function (server_name <% if name_parts %><% for idx in xrange(0",
272,namedtuple,"ScoredTransformation ; <class 'str'>, List_value ; List",ScoredTransformation,D:\Testing\ianozsvald\learning_text_transformer\learning_text_transformer\learner3.py,namedtuple,2, List_value ; List ScoredTransformation ; <class 'str'>,
275,"api,add_resource","HelloWorld ; <class 'str'>, / ; <class 'str'>",,D:\Testing\ianozsvald\learning_text_transformer\learning_text_transformer\server.py,add_resource,2, / ; <class 'str'> HelloWorld ; <class 'str'>,api
276,"api,add_resource","Learn ; <class 'str'>, /learn ; <class 'str'>",,D:\Testing\ianozsvald\learning_text_transformer\learning_text_transformer\server.py,add_resource,2, /learn ; <class 'str'> Learn ; <class 'str'>,api
277,"api,add_resource","Transform ; <class 'str'>, /transform ; <class 'str'>",,D:\Testing\ianozsvald\learning_text_transformer\learning_text_transformer\server.py,add_resource,2, /transform ; <class 'str'> Transform ; <class 'str'>,api
280,"locale,setlocale","<ast.Name object at 0x000002B0197AE430> ; <class 'ast.Name'>,  ; <class 'str'>",,D:\Testing\ianw\rstdiary\rstdiary\rstdiary.py,setlocale,2,  ; <class 'str'> <ast.Name object at 0x000002B0197AE430> ; <class 'ast.Name'>,locale
284,Blueprint,"admin_api ; <class 'str'>, __name__ ; <class 'str'>",blueprint,D:\Testing\IceCTF\ctf-platform\api\api\routes\admin.py,Blueprint,2, __name__ ; <class 'str'> admin_api ; <class 'str'>,
285,Blueprint,"problem_api ; <class 'str'>, __name__ ; <class 'str'>",blueprint,D:\Testing\IceCTF\ctf-platform\api\api\routes\problem.py,Blueprint,2, __name__ ; <class 'str'> problem_api ; <class 'str'>,
286,Blueprint,"user_api ; <class 'str'>, __name__ ; <class 'str'>",blueprint,D:\Testing\IceCTF\ctf-platform\api\api\routes\user.py,Blueprint,2, __name__ ; <class 'str'> user_api ; <class 'str'>,
287,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\icook\yota\docs\conf.py,insert,2,0 ; <class 'int'>,sys
288,TrackingMeta,"_Form ; <class 'str'>, List_value ; List, ",_Form,D:\Testing\icook\yota\src\yota\__init__.py,TrackingMeta,3, List_value ; List _Form ; <class 'str'>,
289,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\idan\oauthlib\docs\conf.py,insert,2,0 ; <class 'int'>,sys
290,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\idlesign\deluge-webapi\docs\source\conf.py,insert,2,0 ; <class 'int'>,sys
291,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\idlesign\django-oauthost\docs\source\conf.py,insert,2,0 ; <class 'int'>,sys
292,"admin,site,register","Client ; <class 'str'>, ClientAdmin ; <class 'str'>",,D:\Testing\idlesign\django-oauthost\oauthost\admin.py,register,2, ClientAdmin ; <class 'str'> Client ; <class 'str'>,admin
293,"admin,site,register","Scope ; <class 'str'>, ScopeAdmin ; <class 'str'>",,D:\Testing\idlesign\django-oauthost\oauthost\admin.py,register,2, ScopeAdmin ; <class 'str'> Scope ; <class 'str'>,admin
294,"admin,site,register","Token ; <class 'str'>, TokenAdmin ; <class 'str'>",,D:\Testing\idlesign\django-oauthost\oauthost\admin.py,register,2, TokenAdmin ; <class 'str'> Token ; <class 'str'>,admin
295,"admin,site,register","AuthorizationCode ; <class 'str'>, AuthorizationCodeAdmin ; <class 'str'>",,D:\Testing\idlesign\django-oauthost\oauthost\admin.py,register,2, AuthorizationCodeAdmin ; <class 'str'> AuthorizationCode ; <class 'str'>,admin
296,getattr,"settings ; <class 'str'>, AUTH_USER_MODEL ; <class 'str'>, auth.User ; <class 'str'>",USER_MODEL,D:\Testing\idlesign\django-oauthost\oauthost\models.py,getattr,3, auth.User ; <class 'str'>  AUTH_USER_MODEL ; <class 'str'> settings ; <class 'str'>,
299,getattr,"settings ; <class 'str'>, OAUTHOST_TEMPLATE_AUTHORIZE ; <class 'str'>, oauthost/authorize.html ; <class 'str'>",TEMPLATE_AUTHORIZE,D:\Testing\idlesign\django-oauthost\oauthost\settings.py,getattr,3, oauthost/authorize.html ; <class 'str'>  OAUTHOST_TEMPLATE_AUTHORIZE ; <class 'str'> settings ; <class 'str'>,
300,getattr,"settings ; <class 'str'>, OAUTHOST_TEMPLATE_AUTHORIZE_ERROR ; <class 'str'>, oauthost/authorize_error.html ; <class 'str'>",TEMPLATE_AUTHORIZE_ERROR,D:\Testing\idlesign\django-oauthost\oauthost\settings.py,getattr,3, oauthost/authorize_error.html ; <class 'str'>  OAUTHOST_TEMPLATE_AUTHORIZE_ERROR ; <class 'str'> settings ; <class 'str'>,
301,getattr,"settings ; <class 'str'>, OAUTHOST_TEMPLATE_AUTHORIZE_PROCEED ; <class 'str'>, oauthost/authorize_proceed.html ; <class 'str'>",TEMPLATE_AUTHORIZE_PROCEED,D:\Testing\idlesign\django-oauthost\oauthost\settings.py,getattr,3, oauthost/authorize_proceed.html ; <class 'str'>  OAUTHOST_TEMPLATE_AUTHORIZE_PROCEED ; <class 'str'> settings ; <class 'str'>,
302,getattr,"settings ; <class 'str'>, OAUTHOST_TEMPLATE_FORBIDDEN ; <class 'str'>, oauthost/forbidden.html ; <class 'str'>",TEMPLATE_FORBIDDEN,D:\Testing\idlesign\django-oauthost\oauthost\settings.py,getattr,3, oauthost/forbidden.html ; <class 'str'>  OAUTHOST_TEMPLATE_FORBIDDEN ; <class 'str'> settings ; <class 'str'>,
303,getattr,"settings ; <class 'str'>, OAUTHOST_TEMPLATE_RESTRICTED ; <class 'str'>, oauthost/restricted.html ; <class 'str'>",TEMPLATE_RESTRICTED,D:\Testing\idlesign\django-oauthost\oauthost\settings.py,getattr,3, oauthost/restricted.html ; <class 'str'>  OAUTHOST_TEMPLATE_RESTRICTED ; <class 'str'> settings ; <class 'str'>,
304,patterns,"oauthost ; <class 'str'>, , ",urlpatterns,D:\Testing\idlesign\django-oauthost\oauthost\urls.py,patterns,3,oauthost ; <class 'str'>,
305,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\idlesign\django-siteblocks\docs\source\conf.py,insert,2,0 ; <class 'int'>,sys
307,patterns," ; <class 'str'>, , ",urlpatterns,D:\Testing\idlesign\django-siteblocks\siteblocks\tests.py,patterns,3, ; <class 'str'>,
308,patterns," ;<class 'str'>, ",urlpatterns,D:\Testing\idlesign\django-siteblocks\siteblocks\tests.py,patterns,2, ;<class 'str'>,
310,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\idlesign\django-sitegate\docs\source\conf.py,insert,2,0 ; <class 'int'>,sys
311,getattr,"settings ; <class 'str'>, AUTH_USER_MODEL ; <class 'str'>, auth.User ; <class 'str'>",USER_MODEL,D:\Testing\idlesign\django-sitegate\sitegate\models.py,getattr,3, auth.User ; <class 'str'>  AUTH_USER_MODEL ; <class 'str'> settings ; <class 'str'>,
312,getattr,"settings ; <class 'str'>, SITEGATE_SIGNIN_ENABLED ; <class 'str'>, True ; <class 'bool'>",SIGNIN_ENABLED,D:\Testing\idlesign\django-sitegate\sitegate\settings.py,getattr,3, True ; <class 'bool'>  SITEGATE_SIGNIN_ENABLED ; <class 'str'> settings ; <class 'str'>,
313,getattr,"settings ; <class 'str'>, SITEGATE_SIGNIN_DISABLED_TEXT ; <class 'str'>, ",SIGNIN_DISABLED_TEXT,D:\Testing\idlesign\django-sitegate\sitegate\settings.py,getattr,3, SITEGATE_SIGNIN_DISABLED_TEXT ; <class 'str'> settings ; <class 'str'>,
314,getattr,"settings ; <class 'str'>, SITEGATE_SIGNUP_ENABLED ; <class 'str'>, True ; <class 'bool'>",SIGNUP_ENABLED,D:\Testing\idlesign\django-sitegate\sitegate\settings.py,getattr,3, True ; <class 'bool'>  SITEGATE_SIGNUP_ENABLED ; <class 'str'> settings ; <class 'str'>,
315,getattr,"settings ; <class 'str'>, SITEGATE_SIGNUP_DISABLED_TEXT ; <class 'str'>, ",SIGNUP_DISABLED_TEXT,D:\Testing\idlesign\django-sitegate\sitegate\settings.py,getattr,3, SITEGATE_SIGNUP_DISABLED_TEXT ; <class 'str'> settings ; <class 'str'>,
316,getattr,"settings ; <class 'str'>, SITEGATE_SIGNUP_VERIFY_EMAIL_NOTICE ; <class 'str'>, ",SIGNUP_VERIFY_EMAIL_NOTICE,D:\Testing\idlesign\django-sitegate\sitegate\settings.py,getattr,3, SITEGATE_SIGNUP_VERIFY_EMAIL_NOTICE ; <class 'str'> settings ; <class 'str'>,
317,getattr,"settings ; <class 'str'>, SITEGATE_SIGNUP_VERIFY_EMAIL_TITLE ; <class 'str'>, ",SIGNUP_VERIFY_EMAIL_TITLE,D:\Testing\idlesign\django-sitegate\sitegate\settings.py,getattr,3, SITEGATE_SIGNUP_VERIFY_EMAIL_TITLE ; <class 'str'> settings ; <class 'str'>,
318,getattr,"settings ; <class 'str'>, SITEGATE_SIGNUP_VERIFY_EMAIL_BODY ; <class 'str'>, ",SIGNUP_VERIFY_EMAIL_BODY,D:\Testing\idlesign\django-sitegate\sitegate\settings.py,getattr,3, SITEGATE_SIGNUP_VERIFY_EMAIL_BODY ; <class 'str'> settings ; <class 'str'>,
319,getattr,"settings ; <class 'str'>, SITEGATE_SIGNUP_VERIFY_EMAIL_SUCCESS_TEXT ; <class 'str'>, ",SIGNUP_VERIFY_EMAIL_SUCCESS_TEXT,D:\Testing\idlesign\django-sitegate\sitegate\settings.py,getattr,3, SITEGATE_SIGNUP_VERIFY_EMAIL_SUCCESS_TEXT ; <class 'str'> settings ; <class 'str'>,
320,getattr,"settings ; <class 'str'>, SITEGATE_SIGNUP_VERIFY_EMAIL_ERROR_TEXT ; <class 'str'>, ",SIGNUP_VERIFY_EMAIL_ERROR_TEXT,D:\Testing\idlesign\django-sitegate\sitegate\settings.py,getattr,3, SITEGATE_SIGNUP_VERIFY_EMAIL_ERROR_TEXT ; <class 'str'> settings ; <class 'str'>,
321,getattr,"settings ; <class 'str'>, SITEGATE_SIGNUP_VERIFY_EMAIL_VIEW_NAME ; <class 'str'>, verify_email ; <class 'str'>",SIGNUP_VERIFY_EMAIL_VIEW_NAME,D:\Testing\idlesign\django-sitegate\sitegate\settings.py,getattr,3, verify_email ; <class 'str'>  SITEGATE_SIGNUP_VERIFY_EMAIL_VIEW_NAME ; <class 'str'> settings ; <class 'str'>,
324,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\idlesign\django-sitemessage\docs\source\conf.py,insert,2,0 ; <class 'int'>,sys
330,getattr,"settings ; <class 'str'>, SITEMESSAGE_APP_MODULE_NAME ; <class 'str'>, sitemessages ; <class 'str'>",APP_MODULE_NAME,D:\Testing\idlesign\django-sitemessage\sitemessage\settings.py,getattr,3, sitemessages ; <class 'str'>  SITEMESSAGE_APP_MODULE_NAME ; <class 'str'> settings ; <class 'str'>,
