,M_Call_Name,M_Call_Arg,Receiver_var,File_Name,MethodName,M_Call_Arg_len,Swap_arg_listing,MethodClass
233,patterns,"graphite.browser.views ; <class 'str'>, List_value ; List, List_value ; List, List_value ; List, List_value ; List, List_value ; List",urlpatterns,D:\Testing\10\tmm1\graphite\webapp\graphite\browser\urls.py,patterns,6, List_value ; List  List_value ; List  List_value ; List  List_value ; List  List_value ; List graphite.browser.views ; <class 'str'>,
234,patterns,"graphite.cli.views ; <class 'str'>, List_value ; List, List_value ; List, List_value ; List",urlpatterns,D:\Testing\10\tmm1\graphite\webapp\graphite\cli\urls.py,patterns,4, List_value ; List  List_value ; List  List_value ; List graphite.cli.views ; <class 'str'>,
235,patterns,"graphite.dashboard.views ; <class 'str'>, List_value ; List, List_value ; List, List_value ; List, List_value ; List, List_value ; List, List_value ; List, List_value ; List, List_value ; List, List_value ; List",urlpatterns,D:\Testing\10\tmm1\graphite\webapp\graphite\dashboard\urls.py,patterns,10, List_value ; List  List_value ; List  List_value ; List  List_value ; List  List_value ; List  List_value ; List  List_value ; List  List_value ; List  List_value ; List graphite.dashboard.views ; <class 'str'>,
236,patterns,"graphite.events.views ; <class 'str'>, List_value ; List, List_value ; List, List_value ; List",urlpatterns,D:\Testing\10\tmm1\graphite\webapp\graphite\events\urls.py,patterns,4, List_value ; List  List_value ; List  List_value ; List graphite.events.views ; <class 'str'>,
237,patterns,"graphite.graphlot.views ; <class 'str'>, List_value ; List, List_value ; List, List_value ; List",urlpatterns,D:\Testing\10\tmm1\graphite\webapp\graphite\graphlot\urls.py,patterns,4, List_value ; List  List_value ; List  List_value ; List graphite.graphlot.views ; <class 'str'>,
239,patterns,"graphite.metrics.views ; <class 'str'>, List_value ; List, List_value ; List, List_value ; List, List_value ; List, List_value ; List, List_value ; List, List_value ; List, List_value ; List",urlpatterns,D:\Testing\10\tmm1\graphite\webapp\graphite\metrics\urls.py,patterns,9, List_value ; List  List_value ; List  List_value ; List  List_value ; List  List_value ; List  List_value ; List  List_value ; List  List_value ; List graphite.metrics.views ; <class 'str'>,
240,patterns,"graphite.version.views ; <class 'str'>, List_value ; List",urlpatterns,D:\Testing\10\tmm1\graphite\webapp\graphite\version\urls.py,patterns,2, List_value ; List graphite.version.views ; <class 'str'>,
241,patterns,"graphite.whitelist.views ; <class 'str'>, List_value ; List, List_value ; List, List_value ; List",urlpatterns,D:\Testing\10\tmm1\graphite\webapp\graphite\whitelist\urls.py,patterns,4, List_value ; List  List_value ; List  List_value ; List graphite.whitelist.views ; <class 'str'>,
249,patterns," ; <class 'str'>, , ",urlpatterns,D:\Testing\10\tnajdek\django-kendoui-backend\example\urls.py,patterns,3, ; <class 'str'>,
250,"admin,site,register","Event ; <class 'str'>, EventAdmin ; <class 'str'>",,D:\Testing\10\toastdriven\django-rsvp\rsvp\admin.py,register,2, EventAdmin ; <class 'str'> Event ; <class 'str'>,admin
251,"admin,site,register","Guest ; <class 'str'>, GuestAdmin ; <class 'str'>",,D:\Testing\10\toastdriven\django-rsvp\rsvp\admin.py,register,2, GuestAdmin ; <class 'str'> Guest ; <class 'str'>,admin
254,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\10\toastdriven\piecrust\tests\manage_core.py,insert,2,0 ; <class 'int'>,sys
257,getattr,"flask_app ; <class 'str'>, db_obj_name ; <class 'str'>",db_obj,D:\Testing\10\tobiasandtobias\flask-alembic\flask_alembic\templates\flask\env.py,getattr,2, db_obj_name ; <class 'str'> flask_app ; <class 'str'>,
259,plot_line,"ax ; <class 'str'>, ",,D:\Testing\10\Toblerity\Shapely\docs\code\buffer.py,plot_line,2,ax ; <class 'str'>,
260,plot_line,"ax ; <class 'str'>, line ; <class 'str'>",,D:\Testing\10\Toblerity\Shapely\docs\code\buffer.py,plot_line,2, line ; <class 'str'> ax ; <class 'str'>,
265,"ax,set_title","a) dilation, cap_style=3 ; <class 'str'>",,D:\Testing\10\Toblerity\Shapely\docs\code\buffer.py,set_title,2, cap_style=3 ; <class 'str'> a) dilation,ax
273,"ax,set_title","b) erosion, join_style=1 ; <class 'str'>",,D:\Testing\10\Toblerity\Shapely\docs\code\buffer.py,set_title,2, join_style=1 ; <class 'str'> b) erosion,ax
284,"ax,plot","x ; <class 'str'>, y ; <class 'str'>",,D:\Testing\10\Toblerity\Shapely\docs\code\convex_hull.py,plot,2, y ; <class 'str'> x ; <class 'str'>,ax
325,plot_coords,"ax ; <class 'str'>, ",,D:\Testing\10\Toblerity\Shapely\docs\code\multilinestring.py,plot_coords,2,ax ; <class 'str'>,
326,plot_coords,"ax ; <class 'str'>, mline1 ; <class 'str'>",,D:\Testing\10\Toblerity\Shapely\docs\code\multilinestring.py,plot_coords,2, mline1 ; <class 'str'> ax ; <class 'str'>,
327,plot_bounds,"ax ; <class 'str'>, ",,D:\Testing\10\Toblerity\Shapely\docs\code\multilinestring.py,plot_bounds,2,ax ; <class 'str'>,
328,plot_bounds,"ax ; <class 'str'>, mline1 ; <class 'str'>",,D:\Testing\10\Toblerity\Shapely\docs\code\multilinestring.py,plot_bounds,2, mline1 ; <class 'str'> ax ; <class 'str'>,
329,plot_lines,"ax ; <class 'str'>, ",,D:\Testing\10\Toblerity\Shapely\docs\code\multilinestring.py,plot_lines,2,ax ; <class 'str'>,
330,plot_lines,"ax ; <class 'str'>, mline1 ; <class 'str'>",,D:\Testing\10\Toblerity\Shapely\docs\code\multilinestring.py,plot_lines,2, mline1 ; <class 'str'> ax ; <class 'str'>,
332,plot_coords,"ax ; <class 'str'>, ",,D:\Testing\10\Toblerity\Shapely\docs\code\multilinestring.py,plot_coords,2,ax ; <class 'str'>,
333,plot_coords,"ax ; <class 'str'>, mline2 ; <class 'str'>",,D:\Testing\10\Toblerity\Shapely\docs\code\multilinestring.py,plot_coords,2, mline2 ; <class 'str'> ax ; <class 'str'>,
334,plot_bounds,"ax ; <class 'str'>, ",,D:\Testing\10\Toblerity\Shapely\docs\code\multilinestring.py,plot_bounds,2,ax ; <class 'str'>,
335,plot_bounds,"ax ; <class 'str'>, mline2 ; <class 'str'>",,D:\Testing\10\Toblerity\Shapely\docs\code\multilinestring.py,plot_bounds,2, mline2 ; <class 'str'> ax ; <class 'str'>,
336,plot_lines,"ax ; <class 'str'>, ",,D:\Testing\10\Toblerity\Shapely\docs\code\multilinestring.py,plot_lines,2,ax ; <class 'str'>,
337,plot_lines,"ax ; <class 'str'>, mline2 ; <class 'str'>",,D:\Testing\10\Toblerity\Shapely\docs\code\multilinestring.py,plot_lines,2, mline2 ; <class 'str'> ax ; <class 'str'>,
367,plot_line,"ax ; <class 'str'>, ",,D:\Testing\10\Toblerity\Shapely\docs\code\parallel_offset_mitre.py,plot_line,2,ax ; <class 'str'>,
368,plot_line,"ax ; <class 'str'>, line ; <class 'str'>",,D:\Testing\10\Toblerity\Shapely\docs\code\parallel_offset_mitre.py,plot_line,2, line ; <class 'str'> ax ; <class 'str'>,
369,plot_coords,"ax ; <class 'str'>, ",,D:\Testing\10\Toblerity\Shapely\docs\code\parallel_offset_mitre.py,plot_coords,2,ax ; <class 'str'>,
370,plot_coords,"ax ; <class 'str'>, x ; <class 'str'>, ",,D:\Testing\10\Toblerity\Shapely\docs\code\parallel_offset_mitre.py,plot_coords,3, x ; <class 'str'> ax ; <class 'str'>,
371,plot_coords,"ax ; <class 'str'>, x ; <class 'str'>, y ; <class 'str'>",,D:\Testing\10\Toblerity\Shapely\docs\code\parallel_offset_mitre.py,plot_coords,3, y ; <class 'str'>  x ; <class 'str'> ax ; <class 'str'>,
372,plot_line,"ax ; <class 'str'>, ",,D:\Testing\10\Toblerity\Shapely\docs\code\parallel_offset_mitre.py,plot_line,2,ax ; <class 'str'>,
373,plot_line,"ax ; <class 'str'>, offset ; <class 'str'>",,D:\Testing\10\Toblerity\Shapely\docs\code\parallel_offset_mitre.py,plot_line,2, offset ; <class 'str'> ax ; <class 'str'>,
374,set_limits,"ax ; <class 'str'>, ",,D:\Testing\10\Toblerity\Shapely\docs\code\parallel_offset_mitre.py,set_limits,2,ax ; <class 'str'>,
375,set_limits,"ax ; <class 'str'>, ax_range ; <class 'str'>, ",,D:\Testing\10\Toblerity\Shapely\docs\code\parallel_offset_mitre.py,set_limits,3, ax_range ; <class 'str'> ax ; <class 'str'>,
376,set_limits,"ax ; <class 'str'>, ax_range ; <class 'str'>, ay_range ; <class 'str'>",,D:\Testing\10\Toblerity\Shapely\docs\code\parallel_offset_mitre.py,set_limits,3, ay_range ; <class 'str'>  ax_range ; <class 'str'> ax ; <class 'str'>,
377,plot_line,"ax ; <class 'str'>, ",,D:\Testing\10\Toblerity\Shapely\docs\code\parallel_offset_mitre.py,plot_line,2,ax ; <class 'str'>,
378,plot_line,"ax ; <class 'str'>, line ; <class 'str'>",,D:\Testing\10\Toblerity\Shapely\docs\code\parallel_offset_mitre.py,plot_line,2, line ; <class 'str'> ax ; <class 'str'>,
379,plot_coords,"ax ; <class 'str'>, ",,D:\Testing\10\Toblerity\Shapely\docs\code\parallel_offset_mitre.py,plot_coords,2,ax ; <class 'str'>,
380,plot_coords,"ax ; <class 'str'>, x ; <class 'str'>, ",,D:\Testing\10\Toblerity\Shapely\docs\code\parallel_offset_mitre.py,plot_coords,3, x ; <class 'str'> ax ; <class 'str'>,
381,plot_coords,"ax ; <class 'str'>, x ; <class 'str'>, y ; <class 'str'>",,D:\Testing\10\Toblerity\Shapely\docs\code\parallel_offset_mitre.py,plot_coords,3, y ; <class 'str'>  x ; <class 'str'> ax ; <class 'str'>,
382,plot_line,"ax ; <class 'str'>, ",,D:\Testing\10\Toblerity\Shapely\docs\code\parallel_offset_mitre.py,plot_line,2,ax ; <class 'str'>,
383,plot_line,"ax ; <class 'str'>, offset ; <class 'str'>",,D:\Testing\10\Toblerity\Shapely\docs\code\parallel_offset_mitre.py,plot_line,2, offset ; <class 'str'> ax ; <class 'str'>,
384,set_limits,"ax ; <class 'str'>, ",,D:\Testing\10\Toblerity\Shapely\docs\code\parallel_offset_mitre.py,set_limits,2,ax ; <class 'str'>,
385,set_limits,"ax ; <class 'str'>, ax_range ; <class 'str'>, ",,D:\Testing\10\Toblerity\Shapely\docs\code\parallel_offset_mitre.py,set_limits,3, ax_range ; <class 'str'> ax ; <class 'str'>,
386,set_limits,"ax ; <class 'str'>, ax_range ; <class 'str'>, ay_range ; <class 'str'>",,D:\Testing\10\Toblerity\Shapely\docs\code\parallel_offset_mitre.py,set_limits,3, ay_range ; <class 'str'>  ax_range ; <class 'str'> ax ; <class 'str'>,
387,plot_line,"ax ; <class 'str'>, ",,D:\Testing\10\Toblerity\Shapely\docs\code\parallel_offset_mitre.py,plot_line,2,ax ; <class 'str'>,
388,plot_line,"ax ; <class 'str'>, line ; <class 'str'>",,D:\Testing\10\Toblerity\Shapely\docs\code\parallel_offset_mitre.py,plot_line,2, line ; <class 'str'> ax ; <class 'str'>,
389,plot_coords,"ax ; <class 'str'>, ",,D:\Testing\10\Toblerity\Shapely\docs\code\parallel_offset_mitre.py,plot_coords,2,ax ; <class 'str'>,
390,plot_coords,"ax ; <class 'str'>, x ; <class 'str'>, ",,D:\Testing\10\Toblerity\Shapely\docs\code\parallel_offset_mitre.py,plot_coords,3, x ; <class 'str'> ax ; <class 'str'>,
391,plot_coords,"ax ; <class 'str'>, x ; <class 'str'>, y ; <class 'str'>",,D:\Testing\10\Toblerity\Shapely\docs\code\parallel_offset_mitre.py,plot_coords,3, y ; <class 'str'>  x ; <class 'str'> ax ; <class 'str'>,
392,plot_line,"ax ; <class 'str'>, ",,D:\Testing\10\Toblerity\Shapely\docs\code\parallel_offset_mitre.py,plot_line,2,ax ; <class 'str'>,
393,plot_line,"ax ; <class 'str'>, offset ; <class 'str'>",,D:\Testing\10\Toblerity\Shapely\docs\code\parallel_offset_mitre.py,plot_line,2, offset ; <class 'str'> ax ; <class 'str'>,
394,set_limits,"ax ; <class 'str'>, ",,D:\Testing\10\Toblerity\Shapely\docs\code\parallel_offset_mitre.py,set_limits,2,ax ; <class 'str'>,
395,set_limits,"ax ; <class 'str'>, ax_range ; <class 'str'>, ",,D:\Testing\10\Toblerity\Shapely\docs\code\parallel_offset_mitre.py,set_limits,3, ax_range ; <class 'str'> ax ; <class 'str'>,
396,set_limits,"ax ; <class 'str'>, ax_range ; <class 'str'>, ay_range ; <class 'str'>",,D:\Testing\10\Toblerity\Shapely\docs\code\parallel_offset_mitre.py,set_limits,3, ay_range ; <class 'str'>  ax_range ; <class 'str'> ax ; <class 'str'>,
397,plot_line,"ax ; <class 'str'>, ",,D:\Testing\10\Toblerity\Shapely\docs\code\parallel_offset_mitre.py,plot_line,2,ax ; <class 'str'>,
398,plot_line,"ax ; <class 'str'>, line ; <class 'str'>",,D:\Testing\10\Toblerity\Shapely\docs\code\parallel_offset_mitre.py,plot_line,2, line ; <class 'str'> ax ; <class 'str'>,
399,plot_coords,"ax ; <class 'str'>, ",,D:\Testing\10\Toblerity\Shapely\docs\code\parallel_offset_mitre.py,plot_coords,2,ax ; <class 'str'>,
400,plot_coords,"ax ; <class 'str'>, x ; <class 'str'>, ",,D:\Testing\10\Toblerity\Shapely\docs\code\parallel_offset_mitre.py,plot_coords,3, x ; <class 'str'> ax ; <class 'str'>,
401,plot_coords,"ax ; <class 'str'>, x ; <class 'str'>, y ; <class 'str'>",,D:\Testing\10\Toblerity\Shapely\docs\code\parallel_offset_mitre.py,plot_coords,3, y ; <class 'str'>  x ; <class 'str'> ax ; <class 'str'>,
402,plot_line,"ax ; <class 'str'>, ",,D:\Testing\10\Toblerity\Shapely\docs\code\parallel_offset_mitre.py,plot_line,2,ax ; <class 'str'>,
403,plot_line,"ax ; <class 'str'>, offset ; <class 'str'>",,D:\Testing\10\Toblerity\Shapely\docs\code\parallel_offset_mitre.py,plot_line,2, offset ; <class 'str'> ax ; <class 'str'>,
404,set_limits,"ax ; <class 'str'>, ",,D:\Testing\10\Toblerity\Shapely\docs\code\parallel_offset_mitre.py,set_limits,2,ax ; <class 'str'>,
405,set_limits,"ax ; <class 'str'>, ax_range ; <class 'str'>, ",,D:\Testing\10\Toblerity\Shapely\docs\code\parallel_offset_mitre.py,set_limits,3, ax_range ; <class 'str'> ax ; <class 'str'>,
406,set_limits,"ax ; <class 'str'>, ax_range ; <class 'str'>, ay_range ; <class 'str'>",,D:\Testing\10\Toblerity\Shapely\docs\code\parallel_offset_mitre.py,set_limits,3, ay_range ; <class 'str'>  ax_range ; <class 'str'> ax ; <class 'str'>,
407,"ax,set_title","a) left, limit=0.1 ; <class 'str'>",,D:\Testing\10\Toblerity\Shapely\docs\code\parallel_offset_mitre.py,set_title,2, limit=0.1 ; <class 'str'> a) left,ax
408,"ax,set_title","b) left, limit=10.0 ; <class 'str'>",,D:\Testing\10\Toblerity\Shapely\docs\code\parallel_offset_mitre.py,set_title,2, limit=10.0 ; <class 'str'> b) left,ax
409,"ax,set_title","c) right, limit=0.1 ; <class 'str'>",,D:\Testing\10\Toblerity\Shapely\docs\code\parallel_offset_mitre.py,set_title,2, limit=0.1 ; <class 'str'> c) right,ax
410,"ax,set_title","d) right, limit=10.0 ; <class 'str'>",,D:\Testing\10\Toblerity\Shapely\docs\code\parallel_offset_mitre.py,set_title,2, limit=10.0 ; <class 'str'> d) right,ax
412,Polygon,"ext ; <class 'str'>, List_value ; List",polygon,D:\Testing\10\Toblerity\Shapely\docs\code\polygon2.py,Polygon,2, List_value ; List ext ; <class 'str'>,
413,plot_coords,"ax ; <class 'str'>, ",,D:\Testing\10\Toblerity\Shapely\docs\code\polygon2.py,plot_coords,2,ax ; <class 'str'>,
414,plot_coords,"ax ; <class 'str'>, <ast.Attribute object at 0x0000022BADD92220> ; <class 'ast.Attribute'>",,D:\Testing\10\Toblerity\Shapely\docs\code\polygon2.py,plot_coords,2, <ast.Attribute object at 0x0000022BADD92220> ; <class 'ast.Attribute'> ax ; <class 'str'>,
415,plot_coords,"ax ; <class 'str'>, ",,D:\Testing\10\Toblerity\Shapely\docs\code\polygon2.py,plot_coords,2,ax ; <class 'str'>,
416,plot_coords,"ax ; <class 'str'>, <ast.Name object at 0x0000022BADD92BE0> ; <class 'ast.Name'>",,D:\Testing\10\Toblerity\Shapely\docs\code\polygon2.py,plot_coords,2, <ast.Name object at 0x0000022BADD92BE0> ; <class 'ast.Name'> ax ; <class 'str'>,
418,Polygon,"ext ; <class 'str'>, List_value ; List",polygon,D:\Testing\10\Toblerity\Shapely\docs\code\polygon2.py,Polygon,2, List_value ; List ext ; <class 'str'>,
419,plot_coords,"ax ; <class 'str'>, ",,D:\Testing\10\Toblerity\Shapely\docs\code\polygon2.py,plot_coords,2,ax ; <class 'str'>,
420,plot_coords,"ax ; <class 'str'>, <ast.Attribute object at 0x0000022BADEB1F40> ; <class 'ast.Attribute'>",,D:\Testing\10\Toblerity\Shapely\docs\code\polygon2.py,plot_coords,2, <ast.Attribute object at 0x0000022BADEB1F40> ; <class 'ast.Attribute'> ax ; <class 'str'>,
421,plot_coords,"ax ; <class 'str'>, ",,D:\Testing\10\Toblerity\Shapely\docs\code\polygon2.py,plot_coords,2,ax ; <class 'str'>,
422,plot_coords,"ax ; <class 'str'>, <ast.Attribute object at 0x0000022BADEB1DF0> ; <class 'ast.Attribute'>",,D:\Testing\10\Toblerity\Shapely\docs\code\polygon2.py,plot_coords,2, <ast.Attribute object at 0x0000022BADEB1DF0> ; <class 'ast.Attribute'> ax ; <class 'str'>,
423,plot_coords,"ax ; <class 'str'>, ",,D:\Testing\10\Toblerity\Shapely\docs\code\polygon2.py,plot_coords,2,ax ; <class 'str'>,
424,plot_coords,"ax ; <class 'str'>, <ast.Name object at 0x0000022BADEB1190> ; <class 'ast.Name'>",,D:\Testing\10\Toblerity\Shapely\docs\code\polygon2.py,plot_coords,2, <ast.Name object at 0x0000022BADEB1190> ; <class 'ast.Name'> ax ; <class 'str'>,
462,load_wkt,"POLYGON((2.218 2.204, 2.273 2.18, 2.328 2.144, 2.435 2.042, 2.541 1.895,
  2.647 1.702, 3 1, 2.626 1, 2.298 1.659, 2.235 1.777, 2.173 1.873,
  2.112 1.948, 2.051 2.001, 1.986 2.038, 1.91 2.064, 1.823 2.08, 1.726 2.085,
  1.347 2.085, 1.347 1, 1 1, 1 3.567, 1.784 3.567, 1.99 3.556, 2.168 3.521,
  2.319 3.464, 2.441 3.383, 2.492 3.334, 2.536 3.279, 2.604 3.152,
  2.644 3.002, 2.658 2.828, 2.651 2.712, 2.63 2.606, 2.594 2.51, 2.545 2.425,
  2.482 2.352, 2.407 2.29, 2.319 2.241, 2.218 2.204),
 (1.347 3.282, 1.347 2.371, 1.784 2.371, 1.902 2.378, 2.004 2.4, 2.091 2.436,
  2.163 2.487, 2.219 2.552, 2.259 2.63, 2.283 2.722, 2.291 2.828, 2.283 2.933,
  2.259 3.025, 2.219 3.103, 2.163 3.167, 2.091 3.217, 2.004 3.253, 1.902 3.275,
  1.784 3.282, 1.347 3.282)) ; <class 'str'>",R,D:\Testing\10\Toblerity\Shapely\docs\code\skew.py,load_wkt,59," 1.347 3.282)) ; <class 'str'> 
  1.784 3.282  1.902 3.275  2.004 3.253  2.091 3.217  2.163 3.167  2.219 3.103 
  2.259 3.025  2.283 2.933  2.291 2.828  2.283 2.722  2.259 2.63  2.219 2.552 
  2.163 2.487  2.091 2.436  2.004 2.4  1.902 2.378  1.784 2.371  1.347 2.371 
 (1.347 3.282  2.218 2.204)  2.319 2.241  2.407 2.29 
  2.482 2.352  2.545 2.425  2.594 2.51  2.63 2.606  2.651 2.712  2.658 2.828 
  2.644 3.002  2.604 3.152  2.536 3.279  2.492 3.334  2.441 3.383 
  2.319 3.464  2.168 3.521  1.99 3.556  1.784 3.567  1 3.567  1 1  1.347 1 
  1.347 2.085  1.726 2.085  1.823 2.08  1.91 2.064  1.986 2.038  2.051 2.001 
  2.112 1.948  2.173 1.873  2.235 1.777  2.298 1.659  2.626 1  3 1 
  2.647 1.702  2.541 1.895  2.435 2.042  2.328 2.144  2.273 2.18 POLYGON((2.218 2.204",
465,add_origin,"ax ; <class 'str'>, ",,D:\Testing\10\Toblerity\Shapely\docs\code\skew.py,add_origin,2,ax ; <class 'str'>,
466,add_origin,"ax ; <class 'str'>, R ; <class 'str'>, ",,D:\Testing\10\Toblerity\Shapely\docs\code\skew.py,add_origin,3, R ; <class 'str'> ax ; <class 'str'>,
467,add_origin,"ax ; <class 'str'>, R ; <class 'str'>, List_value ; List",,D:\Testing\10\Toblerity\Shapely\docs\code\skew.py,add_origin,3, List_value ; List  R ; <class 'str'> ax ; <class 'str'>,
470,add_origin,"ax ; <class 'str'>, ",,D:\Testing\10\Toblerity\Shapely\docs\code\skew.py,add_origin,2,ax ; <class 'str'>,
471,add_origin,"ax ; <class 'str'>, R ; <class 'str'>, ",,D:\Testing\10\Toblerity\Shapely\docs\code\skew.py,add_origin,3, R ; <class 'str'> ax ; <class 'str'>,
472,add_origin,"ax ; <class 'str'>, R ; <class 'str'>, center ; <class 'str'>",,D:\Testing\10\Toblerity\Shapely\docs\code\skew.py,add_origin,3, center ; <class 'str'>  R ; <class 'str'> ax ; <class 'str'>,
475,"ax,set_title","a) xs=20, origin(1, 1) ; <class 'str'>",,D:\Testing\10\Toblerity\Shapely\docs\code\skew.py,set_title,3, 1) ; <class 'str'>  origin(1 a) xs=20,ax
